"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FP236383.3",0,9.75480758366766,0.672,0.004,0,"Peds_Ctrl","FP236383.3"
"MYL3",0,2.86437673127388,0.584,0.149,0,"Peds_Ctrl","MYL3"
"MYH6",0,5.64972327990066,0.423,0.012,0,"Peds_Ctrl","MYH6"
"MT-ND4L",0,3.47728800277496,0.492,0.091,0,"Peds_Ctrl","MT-ND4L"
"PKHD1L1",0,3.87085066593693,0.454,0.077,0,"Peds_Ctrl","PKHD1L1"
"MT-ATP8",0,4.1571052448136,0.428,0.052,0,"Peds_Ctrl","MT-ATP8"
"PCDH7",0,2.62256619556848,0.404,0.062,0,"Peds_Ctrl","PCDH7"
"PDE3A",0,3.61073992897908,0.411,0.074,0,"Peds_Ctrl","PDE3A"
"CDH11",0,3.39964577493883,0.387,0.058,0,"Peds_Ctrl","CDH11"
"LINC02388",0,2.73064482826778,0.398,0.071,0,"Peds_Ctrl","LINC02388"
"PDE1A",0,3.23736869683605,0.376,0.06,0,"Peds_Ctrl","PDE1A"
"PLA2G5",0,3.34988329275989,0.357,0.051,0,"Peds_Ctrl","PLA2G5"
"AKR1C1",0,4.41606561942437,0.319,0.028,0,"Peds_Ctrl","AKR1C1"
"PTGIS",0,3.64767396975571,0.329,0.049,0,"Peds_Ctrl","PTGIS"
"ABCA8",0,3.86853869429963,0.299,0.033,0,"Peds_Ctrl","ABCA8"
"CGNL1",0,3.67468534678723,0.3,0.036,0,"Peds_Ctrl","CGNL1"
"CFD",0,4.46785399660527,0.259,0.016,0,"Peds_Ctrl","CFD"
"ALDOA",0,5.27667729290488,0.203,0.007,0,"Peds_Ctrl","ALDOA"
"TMEM108",6.91987462692303e-303,3.49169541969661,0.282,0.032,2.3537261556016e-298,"Peds_Ctrl","TMEM108"
"FABP3",9.86176048136292e-299,3.00141205501218,0.365,0.069,3.35437921013078e-294,"Peds_Ctrl","FABP3"
"ADGRG6",4.8105445383508e-288,2.72473796294446,0.33,0.052,1.63625861927464e-283,"Peds_Ctrl","ADGRG6"
"XIST",1.54790060706267e-287,9.93126386473825,0.156,0,5.26502912486296e-283,"Peds_Ctrl","XIST"
"DAPK1",8.52594692729815e-286,2.36812817487319,0.373,0.072,2.90001558785119e-281,"Peds_Ctrl","DAPK1"
"GULP1",3.06266453807267e-281,2.66348778980137,0.463,0.126,1.04173471598004e-276,"Peds_Ctrl","GULP1"
"SMOC1",8.74196866932456e-281,2.29130564596317,0.294,0.039,2.97349322318406e-276,"Peds_Ctrl","SMOC1"
"TMEM132C",4.06137540036592e-280,1.89274168237428,0.355,0.063,1.38143622868047e-275,"Peds_Ctrl","TMEM132C"
"LRIG3",1.16483184517281e-279,3.10386675067581,0.335,0.06,3.96205903817078e-275,"Peds_Ctrl","LRIG3"
"GATA4",6.72843619004967e-277,3.30156426573882,0.284,0.039,2.2886102856835e-272,"Peds_Ctrl","GATA4"
"PRKG1",1.25194299048999e-275,2.70951007112553,0.469,0.143,4.25835888785264e-271,"Peds_Ctrl","PRKG1"
"INHBA",6.05534904982288e-271,5.94459319498407,0.174,0.006,2.05966642580675e-266,"Peds_Ctrl","INHBA"
"LINC02147",1.15140092079258e-267,2.08327130070458,0.538,0.182,3.91637509198389e-263,"Peds_Ctrl","LINC02147"
"HLA-C",3.19330703952443e-267,1.88787170135233,0.69,0.313,1.08617145642384e-262,"Peds_Ctrl","HLA-C"
"TFPI",7.65665258702098e-267,1.73372832171481,0.485,0.14,2.60433381094932e-262,"Peds_Ctrl","TFPI"
"BCO2",1.67400690572677e-263,2.80181973773917,0.309,0.051,5.69396708913904e-259,"Peds_Ctrl","BCO2"
"POSTN",4.43336754139573e-261,2.15465587487174,0.461,0.13,1.50796563553034e-256,"Peds_Ctrl","POSTN"
"CKM",9.86730587491054e-260,2.49993758141318,0.39,0.093,3.35626542029207e-255,"Peds_Ctrl","CKM"
"TMOD1",5.58423060825172e-254,2.7879474129894,0.337,0.068,1.89942019909074e-249,"Peds_Ctrl","TMOD1"
"ANKRD2",1.94011238468772e-249,4.10250186225913,0.184,0.011,6.59909826527681e-245,"Peds_Ctrl","ANKRD2"
"BMPER",1.95514816658306e-244,4.02764595377893,0.212,0.02,6.65024097381562e-240,"Peds_Ctrl","BMPER"
"NPR3",8.88543484097549e-240,3.74504556485458,0.224,0.025,3.0222918068094e-235,"Peds_Ctrl","NPR3"
"FP671120.4",1.26886699476302e-239,5.35082751833531,0.153,0.005,4.31592419598692e-235,"Peds_Ctrl","FP671120.4"
"SLC7A14-AS1",8.19851865885008e-238,3.16735166525163,0.235,0.029,2.78864413662127e-233,"Peds_Ctrl","SLC7A14-AS1"
"C7",6.18102360315873e-236,2.89896466593098,0.288,0.051,2.10241336837841e-231,"Peds_Ctrl","C7"
"ACADVL",2.96400343435023e-233,2.45993103619711,0.374,0.096,1.00817612815989e-228,"Peds_Ctrl","ACADVL"
"ALDH1A2",2.50404584448358e-232,3.28274167978787,0.245,0.034,8.51726153542646e-228,"Peds_Ctrl","ALDH1A2"
"COLEC11",2.92377624706484e-231,3.87666237303165,0.189,0.015,9.94493252676634e-227,"Peds_Ctrl","COLEC11"
"EMCN",3.45754250213904e-230,1.32877102335578,0.829,0.614,1.17604850667757e-225,"Peds_Ctrl","EMCN"
"ADAMTSL1",7.14561151369382e-230,2.39896404156174,0.424,0.129,2.43050830026782e-225,"Peds_Ctrl","ADAMTSL1"
"MEIS2",2.00745225270103e-228,3.09665884416056,0.313,0.064,6.82814809233728e-224,"Peds_Ctrl","MEIS2"
"BMX",8.97056713414298e-228,2.41030626958,0.355,0.085,3.0512487050074e-223,"Peds_Ctrl","BMX"
"ADIRF",5.9450539348326e-225,2.48181008584543,0.29,0.053,2.02215064539396e-220,"Peds_Ctrl","ADIRF"
"SETBP1",4.97355144423653e-223,2.12861144446443,0.426,0.131,1.69170378824261e-218,"Peds_Ctrl","SETBP1"
"CALCRL",2.0630315738253e-219,1.60009348101203,0.741,0.445,7.01719559520937e-215,"Peds_Ctrl","CALCRL"
"KANK1",7.6122369957389e-219,2.09103847983722,0.33,0.072,2.58922629173063e-214,"Peds_Ctrl","KANK1"
"SELP",1.26488050037438e-211,3.49709139223976,0.2,0.022,4.30236453397343e-207,"Peds_Ctrl","SELP"
"PLA2G4A",5.32125186664309e-210,3.38901753515702,0.205,0.024,1.80997060991998e-205,"Peds_Ctrl","PLA2G4A"
"THRB",1.32102754394698e-208,2.49558251962988,0.289,0.058,4.49334308798126e-204,"Peds_Ctrl","THRB"
"COL3A1",4.6915863528491e-207,2.71140586725911,0.319,0.075,1.59579618205809e-202,"Peds_Ctrl","COL3A1"
"MGST1",8.05901897332536e-205,3.79466538082058,0.169,0.014,2.74119471358689e-200,"Peds_Ctrl","MGST1"
"MTRNR2L12",1.23964733887235e-204,7.48551253492855,0.115,0.001,4.2165364584404e-200,"Peds_Ctrl","MTRNR2L12"
"DES",1.29056289953351e-195,1.75645054631033,0.535,0.227,4.38972064647328e-191,"Peds_Ctrl","DES"
"PTGS1",1.14853600029788e-190,4.13046341935874,0.146,0.01,3.90663035141319e-186,"Peds_Ctrl","PTGS1"
"ACTC1",2.8109147957794e-190,1.50855117770178,0.649,0.347,9.56104558636407e-186,"Peds_Ctrl","ACTC1"
"PCDH15",5.77534672978213e-187,2.81663610205366,0.217,0.034,1.96442643666809e-182,"Peds_Ctrl","PCDH15"
"FRMD4B",3.13557890959823e-186,1.54193426584603,0.486,0.183,1.06653581031074e-181,"Peds_Ctrl","FRMD4B"
"ADH1B",2.69975120788692e-185,5.40379485881915,0.125,0.005,9.18293375850658e-181,"Peds_Ctrl","ADH1B"
"NR2F1-AS1",5.65668106800712e-185,2.34730618365433,0.255,0.049,1.92406349847194e-180,"Peds_Ctrl","NR2F1-AS1"
"PLD1",2.46491628078245e-183,2.25081920268823,0.386,0.125,8.38416623745342e-179,"Peds_Ctrl","PLD1"
"LEPR",9.2495937087742e-180,2.30942328551194,0.424,0.156,3.14615680410246e-175,"Peds_Ctrl","LEPR"
"VCAM1",7.44712150615902e-179,4.07376028814607,0.164,0.017,2.53306390910493e-174,"Peds_Ctrl","VCAM1"
"PLXNA4",2.67582618447516e-178,1.84134571636208,0.278,0.062,9.10155518387381e-174,"Peds_Ctrl","PLXNA4"
"NPAS2",1.22327444153763e-176,2.41961774608479,0.29,0.071,4.16084568544608e-172,"Peds_Ctrl","NPAS2"
"SLC16A12",5.89463859888902e-175,3.19777245274174,0.179,0.023,2.00500237302611e-170,"Peds_Ctrl","SLC16A12"
"ZEB2",4.24420704580538e-172,2.29441482570412,0.231,0.043,1.44362458456024e-167,"Peds_Ctrl","ZEB2"
"GAPDH",2.34296264035559e-168,1.74052408208866,0.497,0.213,7.96935312490551e-164,"Peds_Ctrl","GAPDH"
"MASP1",2.38588257184471e-166,3.41260384849172,0.161,0.018,8.11534097987258e-162,"Peds_Ctrl","MASP1"
"GSN",8.58062801922989e-166,1.30425571618741,0.714,0.445,2.91861481446086e-161,"Peds_Ctrl","GSN"
"HAND2-AS1",2.03089118156812e-162,2.82563493493302,0.181,0.026,6.90787326498581e-158,"Peds_Ctrl","HAND2-AS1"
"COL23A1",1.95461902079754e-161,2.60349022725444,0.182,0.027,6.64844113734074e-157,"Peds_Ctrl","COL23A1"
"ABCA1",2.02010980981618e-160,2.84165896679345,0.201,0.035,6.87120150710876e-156,"Peds_Ctrl","ABCA1"
"CLDN11",5.27194667389522e-160,2.72344782765755,0.185,0.028,1.79319994165872e-155,"Peds_Ctrl","CLDN11"
"AC020637.1",1.01836545494951e-159,1.01043794865037,0.242,0.051,3.46386825846525e-155,"Peds_Ctrl","AC020637.1"
"MYRIP",3.14648072755518e-159,1.61079419205916,0.518,0.242,1.07024395467062e-154,"Peds_Ctrl","MYRIP"
"IL33",4.44626692661336e-158,2.18063548928275,0.256,0.06,1.51235323241827e-153,"Peds_Ctrl","IL33"
"AC010737.1",4.63883291982036e-158,3.53528237321841,0.153,0.017,1.5778526293477e-153,"Peds_Ctrl","AC010737.1"
"MAP3K8",2.91051862689553e-157,1.92819322518781,0.303,0.083,9.89983805752246e-153,"Peds_Ctrl","MAP3K8"
"NMRK2",6.68434796479325e-157,3.0700625411989,0.181,0.028,2.27361411674477e-152,"Peds_Ctrl","NMRK2"
"ATP10A",6.44907308407811e-156,1.19383471325425,0.231,0.045,2.19358771881833e-151,"Peds_Ctrl","ATP10A"
"KLHL13",2.89151862308597e-154,2.46175014579302,0.202,0.037,9.83521144456462e-150,"Peds_Ctrl","KLHL13"
"MAOA",7.21148066266777e-154,2.18141037135102,0.319,0.098,2.45291303259982e-149,"Peds_Ctrl","MAOA"
"PWWP3B",2.41495591474477e-153,1.86075276453494,0.182,0.028,8.21423104841287e-149,"Peds_Ctrl","PWWP3B"
"PCDH11X",4.47351440750425e-152,3.61441605687648,0.146,0.016,1.5216211905685e-147,"Peds_Ctrl","PCDH11X"
"DCN",1.39491202358821e-151,2.59001488982465,0.277,0.075,4.74465375703293e-147,"Peds_Ctrl","DCN"
"EPB41L4B",1.78945866673708e-151,4.28936147539281,0.112,0.007,6.08666470903952e-147,"Peds_Ctrl","EPB41L4B"
"PCBP2",2.60247600493046e-148,1.45752441162843,0.465,0.197,8.85206188317047e-144,"Peds_Ctrl","PCBP2"
"CELF2",6.1911953177804e-148,1.30161312612095,0.583,0.297,2.10587317538982e-143,"Peds_Ctrl","CELF2"
"WSB1",2.0876062011127e-147,1.12917431692446,0.778,0.591,7.10078373246473e-143,"Peds_Ctrl","WSB1"
"AC105052.4",7.95192209809416e-147,2.56695710859771,0.216,0.045,2.70476678244575e-142,"Peds_Ctrl","AC105052.4"
"DGKI",6.95839231264599e-146,2.98500762403899,0.197,0.037,2.36682756122341e-141,"Peds_Ctrl","DGKI"
"TGFBR3",7.02207865123136e-144,1.63852654753977,0.304,0.09,2.38848983242984e-139,"Peds_Ctrl","TGFBR3"
"PDLIM3",5.9161831669437e-143,2.02325375067812,0.248,0.061,2.01233054240423e-138,"Peds_Ctrl","PDLIM3"
"PAXX",1.52038133026993e-142,2.21717456860333,0.252,0.065,5.17142505678014e-138,"Peds_Ctrl","PAXX"
"MEST",4.2181715694038e-142,3.54792168104548,0.12,0.01,1.43476887761701e-137,"Peds_Ctrl","MEST"
"ZFP36L2",2.91651428326618e-141,1.86930466372351,0.371,0.137,9.92023168310157e-137,"Peds_Ctrl","ZFP36L2"
"LENG8",2.3708739222753e-140,1.51844578778637,0.369,0.132,8.06429055922719e-136,"Peds_Ctrl","LENG8"
"TCAP",4.8169439028853e-139,1.45980041295479,0.559,0.304,1.63843529912741e-134,"Peds_Ctrl","TCAP"
"TINAGL1",2.69034206222271e-138,1.86360812301667,0.391,0.153,9.15092949044431e-134,"Peds_Ctrl","TINAGL1"
"DDX17",1.90678323439218e-137,0.913032301493808,0.795,0.603,6.48573249346158e-133,"Peds_Ctrl","DDX17"
"ART4",8.94579264350751e-137,2.15144598341364,0.2,0.041,3.04282190976264e-132,"Peds_Ctrl","ART4"
"EGFL7",1.31773202404545e-136,1.02929466628852,0.851,0.654,4.48213370658818e-132,"Peds_Ctrl","EGFL7"
"CCDC3",3.02818185310531e-136,2.83575870831629,0.164,0.026,1.03000577551524e-131,"Peds_Ctrl","CCDC3"
"SAT1",3.35161211265129e-136,1.83598612147249,0.386,0.148,1.14001734399721e-131,"Peds_Ctrl","SAT1"
"SYNE1",6.34223104460433e-135,1.58157735404408,0.816,0.651,2.15724646751172e-130,"Peds_Ctrl","SYNE1"
"RASGEF1B",7.75254793223918e-134,3.00280521285443,0.144,0.019,2.63695165367183e-129,"Peds_Ctrl","RASGEF1B"
"MAMDC2",1.39627666507954e-133,2.8967793025811,0.195,0.041,4.74929544860153e-129,"Peds_Ctrl","MAMDC2"
"TGM2",2.2630756306735e-132,1.54157320720384,0.438,0.192,7.69762545017283e-128,"Peds_Ctrl","TGM2"
"SALL3",2.50097372893678e-132,4.3790020938036,0.11,0.009,8.50681204160557e-128,"Peds_Ctrl","SALL3"
"DKK3",3.82039756218679e-131,2.48338651395338,0.177,0.033,1.29947002680222e-126,"Peds_Ctrl","DKK3"
"BMPR1A",1.01497330083e-130,2.41327871985709,0.176,0.033,3.45233018544316e-126,"Peds_Ctrl","BMPR1A"
"IL1R1",8.36147022451844e-129,1.85794840051893,0.315,0.108,2.8440704821677e-124,"Peds_Ctrl","IL1R1"
"CACNA2D1",5.28426169870135e-128,1.38437414317588,0.358,0.13,1.79738877419628e-123,"Peds_Ctrl","CACNA2D1"
"NECAB1",9.50419757595987e-128,2.78942938353868,0.155,0.025,3.23275776348699e-123,"Peds_Ctrl","NECAB1"
"FAM107B",9.78282558152855e-128,2.38070319896606,0.217,0.053,3.32753029330112e-123,"Peds_Ctrl","FAM107B"
"GASK1B",4.627760740111e-127,2.23384544897077,0.23,0.059,1.57408653814136e-122,"Peds_Ctrl","GASK1B"
"CARMIL1",7.92396391570852e-127,1.19173403303495,0.241,0.062,2.6952570862891e-122,"Peds_Ctrl","CARMIL1"
"NR2F2-AS1",7.46483617031196e-126,1.23527350818587,0.396,0.157,2.53908937496991e-121,"Peds_Ctrl","NR2F2-AS1"
"PLSCR4",2.02958144496753e-124,1.23526794462442,0.435,0.187,6.90341832691255e-120,"Peds_Ctrl","PLSCR4"
"AC093912.1",4.05444777594778e-124,3.22185384351933,0.135,0.019,1.37907986651088e-119,"Peds_Ctrl","AC093912.1"
"SF3B1",8.01619203183553e-123,1.21854068661914,0.549,0.295,2.72662755770854e-118,"Peds_Ctrl","SF3B1"
"F5",1.16781192742171e-122,4.13946620308551,0.101,0.008,3.97219548993222e-118,"Peds_Ctrl","F5"
"MTUS2",1.95330241351376e-122,1.89513184486569,0.187,0.039,6.6439628293257e-118,"Peds_Ctrl","MTUS2"
"EPS8",3.49301666954407e-122,1.58229534912763,0.323,0.114,1.18811468997872e-117,"Peds_Ctrl","EPS8"
"SLC25A4",6.13561211466315e-122,1.53824485290669,0.414,0.185,2.08696710468152e-117,"Peds_Ctrl","SLC25A4"
"LPCAT4",7.48129315433834e-122,2.57930715879463,0.157,0.027,2.54468705351664e-117,"Peds_Ctrl","LPCAT4"
"MYH7",2.39839116864485e-120,1.04435369569375,0.681,0.455,8.15788772102859e-116,"Peds_Ctrl","MYH7"
"HS3ST1",1.32328546768146e-119,2.67174430372906,0.146,0.024,4.50102318977172e-115,"Peds_Ctrl","HS3ST1"
"WASHC1",2.48469867859107e-119,2.55374414308638,0.148,0.024,8.45145408535966e-115,"Peds_Ctrl","WASHC1"
"SPSB3",1.24909133672534e-118,2.10767976904313,0.242,0.07,4.24865927273758e-114,"Peds_Ctrl","SPSB3"
"FOXP1",1.65938853815409e-117,0.93251765762034,0.775,0.62,5.64424417367732e-113,"Peds_Ctrl","FOXP1"
"CLEC11A",8.99735897009836e-117,3.64017990905586,0.099,0.008,3.06036168008926e-112,"Peds_Ctrl","CLEC11A"
"PDK4",1.36957423899893e-116,1.58139214777775,0.48,0.248,4.65846981653096e-112,"Peds_Ctrl","PDK4"
"BNC2",1.03783729102557e-114,1.44010444475539,0.346,0.133,3.53009976169437e-110,"Peds_Ctrl","BNC2"
"AC087564.1",1.12700317297055e-114,4.0401712507505,0.095,0.008,3.83338859254204e-110,"Peds_Ctrl","AC087564.1"
"IGF2BP2",3.80304546345789e-114,2.1737284523953,0.165,0.033,1.29356788394057e-109,"Peds_Ctrl","IGF2BP2"
"CIRBP",3.63048105485351e-113,1.44752967629593,0.436,0.207,1.23487182599787e-108,"Peds_Ctrl","CIRBP"
"ANGPTL4",3.77553015143627e-113,2.21648610379904,0.154,0.028,1.28420882570953e-108,"Peds_Ctrl","ANGPTL4"
"EBF1",4.58665933122112e-113,0.935464423580108,0.746,0.547,1.56010630492155e-108,"Peds_Ctrl","EBF1"
"CST3",9.61571462037214e-113,1.72900432272298,0.345,0.14,3.27068917097338e-108,"Peds_Ctrl","CST3"
"DOK5",1.11294414046997e-112,2.47600572581695,0.195,0.048,3.78556819939454e-108,"Peds_Ctrl","DOK5"
"TNS2",3.84101929668937e-111,1.20661928225455,0.508,0.262,1.30648430357592e-106,"Peds_Ctrl","TNS2"
"CD34",6.04703358594347e-111,1.44445280921498,0.444,0.218,2.05683800392281e-106,"Peds_Ctrl","CD34"
"TNNC1",5.46884969049181e-110,1.24531325533676,0.556,0.321,1.86017453372388e-105,"Peds_Ctrl","TNNC1"
"NTN1",1.64671754826828e-109,2.02819849782761,0.16,0.032,5.60114506867974e-105,"Peds_Ctrl","NTN1"
"SELENBP1",2.73710254468192e-109,3.04686753292923,0.115,0.015,9.30998059548107e-105,"Peds_Ctrl","SELENBP1"
"DKK2",1.28101734202829e-108,2.55779281929237,0.124,0.018,4.35725238717504e-104,"Peds_Ctrl","DKK2"
"NFKBID",1.65589563256558e-108,2.74387573345743,0.133,0.022,5.63236340460855e-104,"Peds_Ctrl","NFKBID"
"ADAMTS12",4.05898803739603e-108,2.65475230220157,0.123,0.018,1.38062419103989e-103,"Peds_Ctrl","ADAMTS12"
"RIC3",8.03869110844246e-108,3.64465022607934,0.091,0.007,2.73428039362562e-103,"Peds_Ctrl","RIC3"
"RGL2",4.274465394069e-107,1.91271138133342,0.216,0.061,1.45391665913863e-102,"Peds_Ctrl","RGL2"
"TIMP1",7.15183395142468e-107,1.71005806627871,0.23,0.067,2.43262480023759e-102,"Peds_Ctrl","TIMP1"
"TLR4",7.54539566381947e-106,1.94043054312309,0.187,0.046,2.56649088109155e-101,"Peds_Ctrl","TLR4"
"AL132855.1",1.87144662725222e-105,9.75525041704905,0.057,0,6.36553855793569e-101,"Peds_Ctrl","AL132855.1"
"LINC02256",5.25416425624946e-105,2.11391065814542,0.216,0.062,1.78715143012069e-100,"Peds_Ctrl","LINC02256"
"ECHDC2",9.02355936514659e-105,2.25771575031957,0.159,0.034,3.06927348246096e-100,"Peds_Ctrl","ECHDC2"
"GATA6",3.37464045411855e-104,1.56460329454213,0.23,0.068,1.14785020406388e-99,"Peds_Ctrl","GATA6"
"TWIST2",5.15594262500632e-104,5.26525339957148,0.074,0.004,1.75374232446965e-99,"Peds_Ctrl","TWIST2"
"CNTNAP3",5.15789282916035e-104,1.91806902682899,0.227,0.068,1.7544056669106e-99,"Peds_Ctrl","CNTNAP3"
"ACTB",8.11503203181937e-104,1.3981622357817,0.434,0.211,2.76024699530304e-99,"Peds_Ctrl","ACTB"
"MYL9",8.60073358188814e-104,1.82799980313971,0.261,0.089,2.92545352054343e-99,"Peds_Ctrl","MYL9"
"SCD5",1.79922262997707e-103,2.33771774874597,0.146,0.028,6.11987585360402e-99,"Peds_Ctrl","SCD5"
"SERPINB1",4.26697062864637e-103,2.2920631215798,0.195,0.052,1.45136738962777e-98,"Peds_Ctrl","SERPINB1"
"POF1B",2.81907968577824e-102,2.45166529962093,0.111,0.015,9.5888176432061e-98,"Peds_Ctrl","POF1B"
"CTPS1",6.13310947625246e-102,2.30404513153308,0.152,0.031,2.08611585725251e-97,"Peds_Ctrl","CTPS1"
"HMCN1",6.9978346136348e-102,0.82972137905601,0.691,0.468,2.38024346548174e-97,"Peds_Ctrl","HMCN1"
"PLA2G2A",2.34291817814373e-101,2.23914655298233,0.115,0.016,7.96920189113807e-97,"Peds_Ctrl","PLA2G2A"
"GRINA",9.17387418782896e-101,2.65149533750086,0.119,0.018,3.12040156624814e-96,"Peds_Ctrl","GRINA"
"LINC00092",8.15631396739907e-100,4.17894812332803,0.082,0.006,2.77428863287112e-95,"Peds_Ctrl","LINC00092"
"CLIP4",9.62418916006509e-100,3.02334048178657,0.097,0.011,3.27357170090454e-95,"Peds_Ctrl","CLIP4"
"ADAMTS9",9.67322164734152e-99,1.76125976992081,0.5,0.291,3.29024961112675e-94,"Peds_Ctrl","ADAMTS9"
"CDK5RAP3",1.2992590989839e-98,1.96781559713135,0.185,0.048,4.41929989928383e-94,"Peds_Ctrl","CDK5RAP3"
"NPIPB13",1.57714740640383e-98,2.80453035006382,0.122,0.02,5.36450918814198e-94,"Peds_Ctrl","NPIPB13"
"TSACC",2.52095524518709e-97,3.89174373782301,0.082,0.007,8.57477717097937e-93,"Peds_Ctrl","TSACC"
"SLC26A7",8.09521122664571e-97,3.60065695549137,0.117,0.019,2.75350514663127e-92,"Peds_Ctrl","SLC26A7"
"DENND1A",1.78325389056839e-96,1.09237099081153,0.561,0.351,6.06555978337933e-92,"Peds_Ctrl","DENND1A"
"NHSL2",7.99326942144748e-96,1.51192139520195,0.292,0.113,2.71883066101115e-91,"Peds_Ctrl","NHSL2"
"QSOX1",9.84382994715911e-96,1.88196876929669,0.187,0.051,3.3482803182267e-91,"Peds_Ctrl","QSOX1"
"TTN",9.85315233861726e-96,0.832622700606441,0.714,0.474,3.35145123645727e-91,"Peds_Ctrl","TTN"
"NAALADL2",1.18651562223653e-95,1.21555805794468,0.386,0.176,4.03581423747532e-91,"Peds_Ctrl","NAALADL2"
"LRRK2",1.83966631408034e-95,1.8782868995875,0.201,0.058,6.25744100071288e-91,"Peds_Ctrl","LRRK2"
"SERPINA3",1.96803475538372e-95,4.80317138128463,0.061,0.002,6.69407341696218e-91,"Peds_Ctrl","SERPINA3"
"FSTL1",7.67187595057976e-95,1.61521362147628,0.289,0.111,2.6095118858302e-90,"Peds_Ctrl","FSTL1"
"AKR1C3",4.42062456164848e-94,2.02995490068697,0.172,0.044,1.50363123839911e-89,"Peds_Ctrl","AKR1C3"
"HNRNPDL",4.6364131403271e-94,1.16532449519294,0.483,0.264,1.57702956555086e-89,"Peds_Ctrl","HNRNPDL"
"RBMS3",3.90221540841964e-93,0.750373836212358,0.881,0.839,1.32729954901986e-88,"Peds_Ctrl","RBMS3"
"ABCA9",1.70058202042066e-92,3.5031173128462,0.124,0.023,5.78435968425885e-88,"Peds_Ctrl","ABCA9"
"IL6ST",3.11903516646918e-92,0.934173012018523,0.665,0.459,1.06090862152283e-87,"Peds_Ctrl","IL6ST"
"IRS2",1.1932036459959e-91,2.72443451616052,0.111,0.018,4.05856288149045e-87,"Peds_Ctrl","IRS2"
"TGFBR2",1.31733140175577e-91,0.947097496516526,0.562,0.339,4.48077102993208e-87,"Peds_Ctrl","TGFBR2"
"ITGB4",1.57718848515005e-91,1.88296934348221,0.141,0.029,5.36464891338939e-87,"Peds_Ctrl","ITGB4"
"SRSF5",3.12440885870943e-91,1.1025340944729,0.449,0.233,1.06273642920142e-86,"Peds_Ctrl","SRSF5"
"GMDS",1.81293325392506e-90,1.18137473642294,0.628,0.467,6.16651116990069e-86,"Peds_Ctrl","GMDS"
"NOSTRIN",3.15299196745953e-90,1.21775482437934,0.612,0.439,1.07245868781168e-85,"Peds_Ctrl","NOSTRIN"
"TSPYL2",4.33506163472743e-90,2.18625822067581,0.178,0.049,1.47452786443619e-85,"Peds_Ctrl","TSPYL2"
"RALGAPA2",4.43255758782678e-90,0.894775815173773,0.758,0.617,1.5076901379234e-85,"Peds_Ctrl","RALGAPA2"
"SLCO4A1",4.53318172649658e-90,1.69705544001195,0.291,0.118,1.54191643245055e-85,"Peds_Ctrl","SLCO4A1"
"ENOX1",9.17453883970329e-90,2.01099203181151,0.141,0.03,3.12062764093668e-85,"Peds_Ctrl","ENOX1"
"OPCML",3.92780096543662e-89,3.2658858331705,0.1,0.014,1.33600222038361e-84,"Peds_Ctrl","OPCML"
"AC011246.1",8.35665671081677e-89,1.9931304599468,0.188,0.055,2.84243321361722e-84,"Peds_Ctrl","AC011246.1"
"NLGN1",2.62156558838744e-88,1.73603632105152,0.171,0.045,8.91699319234104e-84,"Peds_Ctrl","NLGN1"
"GNA14",2.92014136600078e-88,1.32665362872912,0.259,0.094,9.93256884231504e-84,"Peds_Ctrl","GNA14"
"DANT2",3.08087131189775e-88,1.10363028283253,0.233,0.076,1.0479275680289e-83,"Peds_Ctrl","DANT2"
"HSPB8",4.8353089655252e-88,2.71524136192777,0.106,0.017,1.64468199153374e-83,"Peds_Ctrl","HSPB8"
"TXNRD1",8.05988618084528e-88,1.54451456567689,0.273,0.105,2.74148968555271e-83,"Peds_Ctrl","TXNRD1"
"APCDD1",2.45248573353039e-87,2.96727884875429,0.094,0.013,8.34188497403027e-83,"Peds_Ctrl","APCDD1"
"PCAT1",1.36807698232262e-86,1.18536906365255,0.387,0.188,4.65337704767217e-82,"Peds_Ctrl","PCAT1"
"RGL3",3.95152499632407e-86,2.68417764342529,0.099,0.015,1.34407171224967e-81,"Peds_Ctrl","RGL3"
"UBE2E2",5.56310731368565e-86,1.07898423187619,0.298,0.118,1.89223532167704e-81,"Peds_Ctrl","UBE2E2"
"SUSD4",1.33480441733144e-85,2.9678863490548,0.085,0.01,4.54020374511117e-81,"Peds_Ctrl","SUSD4"
"WNK3",1.8680107198272e-85,2.01636170330692,0.146,0.034,6.35385166242023e-81,"Peds_Ctrl","WNK3"
"CDC37",2.97372701403774e-85,1.29932687153184,0.502,0.304,1.0114835065548e-80,"Peds_Ctrl","CDC37"
"PDE4DIP",3.4495981267241e-85,1.72094854466393,0.204,0.064,1.17334630682394e-80,"Peds_Ctrl","PDE4DIP"
"NPY1R",4.44565502447844e-85,3.90894198019164,0.071,0.006,1.5121451000261e-80,"Peds_Ctrl","NPY1R"
"CRIP2",5.29352349236871e-85,1.33704651575147,0.395,0.199,1.80053908069429e-80,"Peds_Ctrl","CRIP2"
"GAB1",7.97992516375632e-85,1.3714052068181,0.381,0.188,2.71429174520007e-80,"Peds_Ctrl","GAB1"
"TIA1",8.70483894303351e-85,1.4796472092005,0.255,0.096,2.96086391808342e-80,"Peds_Ctrl","TIA1"
"CYC1",1.00308594846434e-84,2.15090401184726,0.164,0.045,3.41189654510661e-80,"Peds_Ctrl","CYC1"
