"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DCN",4.31634408709617e-229,1.16141496120038,0.969,0.794,1.46816127778489e-224,"FB1","DCN"
"GSN",9.611121402923e-229,1.66295592357334,0.925,0.686,3.26912683399023e-224,"FB1","GSN"
"SCARA5",8.37766673039067e-211,2.1784661302813,0.503,0.168,2.84957956167508e-206,"FB1","SCARA5"
"PCOLCE2",1.22775496124006e-187,1.75584548828296,0.679,0.34,4.17608572516195e-183,"FB1","PCOLCE2"
"MFAP5",8.24683890076086e-180,1.81159200397903,0.546,0.214,2.8050797837048e-175,"FB1","MFAP5"
"IGFBP6",2.48691699914654e-166,3.80760027144808,0.233,0.038,8.45899948089704e-162,"FB1","IGFBP6"
"MGST1",6.29646737927361e-155,1.53921407299002,0.539,0.227,2.14168041438613e-150,"FB1","MGST1"
"CFD",1.2286279636581e-144,1.87267733274394,0.624,0.312,4.17905515558666e-140,"FB1","CFD"
"PLA2G2A",2.25651214418017e-142,2.53208975223148,0.321,0.091,7.67530040721444e-138,"FB1","PLA2G2A"
"SESTD1",5.61752176047838e-125,1.15603015034788,0.681,0.406,1.91074385160912e-120,"FB1","SESTD1"
"KAZN",3.66175407198676e-124,1.76392303841423,0.618,0.365,1.24550903004558e-119,"FB1","KAZN"
"AKR1C1",2.57770243600968e-120,1.50068512427556,0.54,0.267,8.76779706584331e-116,"FB1","AKR1C1"
"TIMP1",4.10728551439953e-118,2.02849802055546,0.473,0.217,1.39705209486786e-113,"FB1","TIMP1"
"ACKR3",8.26930981265469e-110,2.47964755780125,0.24,0.064,2.81272303967636e-105,"FB1","ACKR3"
"SEMA3C",1.84897743086565e-109,1.72021995899944,0.318,0.106,6.28911183334643e-105,"FB1","SEMA3C"
"AL035446.2",2.32284953504989e-107,1.73208372102482,0.322,0.111,7.90094040851869e-103,"FB1","AL035446.2"
"APBB1IP",1.68172675800887e-99,3.37667681403839,0.118,0.014,5.72022539469137e-95,"FB1","APBB1IP"
"DOCK8",4.95305516054578e-99,2.51068113453453,0.167,0.033,1.68473218230804e-94,"FB1","DOCK8"
"FBLN2",7.8387175405477e-99,1.42893086996374,0.479,0.237,2.66626138424189e-94,"FB1","FBLN2"
"PLCB1",4.99094278486312e-95,0.834808782209502,0.757,0.524,1.69761927884334e-90,"FB1","PLCB1"
"S100A6",2.52955921365019e-94,1.53626495088607,0.424,0.194,8.60404270930975e-90,"FB1","S100A6"
"UAP1",2.16955654987457e-90,1.89154323379152,0.356,0.151,7.37952964874337e-86,"FB1","UAP1"
"LINC01133",3.76993866620367e-88,4.41345976697449,0.081,0.006,1.28230693792252e-83,"FB1","LINC01133"
"NFKBIZ",3.64732157639842e-85,0.99463353928085,0.624,0.381,1.24059996099616e-80,"FB1","NFKBIZ"
"CST3",4.24217952270586e-84,1.35868510883316,0.571,0.346,1.44293494285317e-79,"FB1","CST3"
"PXDNL",7.54968999043127e-80,0.798977993038111,0.806,0.629,2.56795155334529e-75,"FB1","PXDNL"
"ACTB",9.40568554337753e-80,1.46703601725061,0.405,0.195,3.19924988072443e-75,"FB1","ACTB"
"SERPING1",1.97836393042934e-79,1.21186625012213,0.489,0.262,6.72920707296236e-75,"FB1","SERPING1"
"DDR2",2.44808054803778e-79,0.928261834353388,0.672,0.462,8.3269011760957e-75,"FB1","DDR2"
"CD248",9.03382158478074e-73,3.03746694909508,0.113,0.02,3.07276407384732e-68,"FB1","CD248"
"CYP4B1",3.64646663136234e-72,1.78857664671913,0.217,0.071,1.24030915999159e-67,"FB1","CYP4B1"
"FBLN1",7.22582791152991e-72,1.18312624951313,0.461,0.251,2.45779310582778e-67,"FB1","FBLN1"
"FTL",5.34801536287494e-71,1.25436291943004,0.388,0.189,1.81907394552828e-66,"FB1","FTL"
"GLUL",7.09791817213415e-71,0.958777644771074,0.508,0.283,2.41428588706971e-66,"FB1","GLUL"
"GFPT2",2.06736344574084e-67,1.66566468974602,0.344,0.168,7.03193002434291e-63,"FB1","GFPT2"
"DOCK4",2.56440967965393e-65,1.13139297319273,0.482,0.279,8.72258308437489e-61,"FB1","DOCK4"
"MFAP4",5.36152256542789e-65,1.88586254468236,0.19,0.061,1.82366828540464e-60,"FB1","MFAP4"
"SLC4A4",1.12950942115635e-64,1.61678483691218,0.253,0.101,3.8419133451212e-60,"FB1","SLC4A4"
"PDE3B",5.4486941692202e-64,1.00404091799345,0.433,0.23,1.85331883471856e-59,"FB1","PDE3B"
"C1R",1.05801669910157e-63,1.2888602689334,0.393,0.205,3.59873800032409e-59,"FB1","C1R"
"ADAMTS5",1.48977924106115e-63,1.09873838107916,0.423,0.225,5.06733511054539e-59,"FB1","ADAMTS5"
"TIMP3",8.70214092162308e-63,0.676524181143605,0.774,0.568,2.95994621308087e-58,"FB1","TIMP3"
"NOVA1",1.39776871654123e-62,0.859161941583676,0.543,0.329,4.75437051244334e-58,"FB1","NOVA1"
"NEGR1",2.4023322391751e-62,0.500879108596327,0.963,0.897,8.1712928783302e-58,"FB1","NEGR1"
"CALCRL",2.98707843501395e-62,1.16530777108815,0.559,0.363,1.01602485888564e-57,"FB1","CALCRL"
"SERPINA3",1.90335388765081e-61,1.45749578641908,0.276,0.118,6.47406791345545e-57,"FB1","SERPINA3"
"FAIM2",3.87315033892668e-61,2.01595118685435,0.123,0.028,1.31741335628252e-56,"FB1","FAIM2"
"HTRA3",8.01802239316061e-61,1.36431854869438,0.32,0.149,2.72725013680965e-56,"FB1","HTRA3"
"NGF",3.08774506833378e-60,1.10309042897319,0.354,0.175,1.05026560754305e-55,"FB1","NGF"
"SERPINF1",5.07719828601609e-59,1.16987188207169,0.515,0.323,1.72695822500551e-54,"FB1","SERPINF1"
"CBLB",5.47554196824662e-59,0.682625975697088,0.791,0.66,1.8624508450794e-54,"FB1","CBLB"
"FGF10",1.07472483322526e-58,2.59815733489258,0.11,0.024,3.6555690477324e-54,"FB1","FGF10"
"MLXIPL",2.12734357112208e-58,2.39129267311865,0.107,0.023,7.23594642281465e-54,"FB1","MLXIPL"
"ADGRB3",3.79624940267624e-58,0.627209503797114,0.806,0.61,1.2912562718263e-53,"FB1","ADGRB3"
"GPX3",3.75203842017956e-57,1.11508716172037,0.339,0.167,1.27621834823988e-52,"FB1","GPX3"
"SOX5",8.86460182407822e-56,0.596092450496455,0.808,0.645,3.01520566444196e-51,"FB1","SOX5"
"NEAT1",4.3733886918377e-55,0.476782995683959,0.977,0.945,1.48756442964168e-50,"FB1","NEAT1"
"PDE4DIP",4.71338997472903e-55,1.06301232740921,0.38,0.202,1.60321246600433e-50,"FB1","PDE4DIP"
"HAS2",5.21868724323516e-55,1.74359934962291,0.196,0.072,1.77508427891401e-50,"FB1","HAS2"
"VIM",5.588774725803e-55,0.957005759531304,0.616,0.435,1.90096583523463e-50,"FB1","VIM"
"PCNX2",1.1721644176544e-53,1.27153501770441,0.238,0.099,3.98700005020969e-49,"FB1","PCNX2"
"SHISA3",1.54418775834741e-53,2.15407618420844,0.129,0.036,5.25240024124289e-49,"FB1","SHISA3"
"CD55",4.98902152522453e-53,1.49909141651523,0.216,0.086,1.69696578158987e-48,"FB1","CD55"
"S100A10",9.61023848012737e-53,1.70812720828894,0.154,0.049,3.26882651663052e-48,"FB1","S100A10"
"MMP2",1.06514658465831e-52,0.982432987065692,0.436,0.252,3.62298959305677e-48,"FB1","MMP2"
"IFITM3",5.85125622494502e-52,1.12913374682818,0.349,0.182,1.9902462923528e-47,"FB1","IFITM3"
"MAN1A1",2.6624362929588e-51,0.966850519910576,0.391,0.216,9.05601080687005e-47,"FB1","MAN1A1"
"VCAN",1.22732734987552e-50,0.536823255706175,0.73,0.533,4.1746312478666e-46,"FB1","VCAN"
"DBN1",2.55409991926416e-50,2.67828632769198,0.098,0.022,8.6875154653851e-46,"FB1","DBN1"
"LRP1",5.64718737580548e-50,0.866510391159419,0.496,0.314,1.92083431400648e-45,"FB1","LRP1"
"IL16",7.73364317606888e-50,0.903591328140077,0.439,0.262,2.63052138990807e-45,"FB1","IL16"
"PDK4",1.16387211314109e-49,0.725592294665837,0.555,0.357,3.9587946056381e-45,"FB1","PDK4"
"GBE1",2.10985846865943e-49,0.750607979708241,0.651,0.473,7.17647259529818e-45,"FB1","GBE1"
"EBF1",7.96306165518261e-49,0.550906623133,0.908,0.837,2.70855579139381e-44,"FB1","EBF1"
"COL28A1",8.2771534853509e-49,1.61488490947575,0.137,0.042,2.81539098650725e-44,"FB1","COL28A1"
"CD34",9.78115158968764e-49,0.978959871950871,0.411,0.237,3.32696090171635e-44,"FB1","CD34"
"ZBTB7C",1.12512622524515e-48,1.45790594618785,0.181,0.067,3.82700434254887e-44,"FB1","ZBTB7C"
"PDZRN4",1.67678145946665e-48,1.5594360435161,0.276,0.132,5.70340445622987e-44,"FB1","PDZRN4"
"TGFBR3",2.17705624765726e-48,0.806202981787376,0.61,0.441,7.4050391207814e-44,"FB1","TGFBR3"
"MFGE8",1.98831876185722e-47,0.717799439365478,0.499,0.308,6.76306743658115e-43,"FB1","MFGE8"
"PGD",3.01537179473408e-47,1.68322811544972,0.135,0.042,1.02564856226085e-42,"FB1","PGD"
"FTH1",4.46300149846245e-47,0.860177494195762,0.501,0.321,1.51804532968702e-42,"FB1","FTH1"
"KAZN-AS1",9.95875226377019e-47,1.56109045850238,0.164,0.06,3.38736999499879e-42,"FB1","KAZN-AS1"
"GAS7",1.48103229622017e-46,0.52649640369086,0.812,0.684,5.03758325236327e-42,"FB1","GAS7"
"ABLIM1",7.9136505680051e-46,0.654192259282615,0.698,0.534,2.69174910420125e-41,"FB1","ABLIM1"
"C3",1.34319645119926e-45,1.05378371535459,0.361,0.2,4.56874840910917e-41,"FB1","C3"
"ABI3BP",2.20037158891815e-45,0.432209239083813,0.876,0.714,7.48434392254619e-41,"FB1","ABI3BP"
"LAPTM4A",3.67016163984737e-45,1.13991431439635,0.312,0.165,1.24836878017768e-40,"FB1","LAPTM4A"
"ABCA8",6.94830776995096e-45,0.444647130432145,0.933,0.855,2.36339740487112e-40,"FB1","ABCA8"
"BZW1",7.05294962669464e-45,1.18019750414854,0.281,0.14,2.39899028602391e-40,"FB1","BZW1"
"PLAC9",1.28599120479572e-44,1.09088883906297,0.322,0.172,4.37417048399215e-40,"FB1","PLAC9"
"MGP",5.02816943717968e-44,1.23093598728867,0.722,0.578,1.7102815523623e-39,"FB1","MGP"
"C1S",5.65557791995707e-44,0.831738868859979,0.486,0.319,1.9236882736942e-39,"FB1","C1S"
"HLA-C",7.28687520747313e-44,1.39652442279378,0.208,0.09,2.47855773306991e-39,"FB1","HLA-C"
"FMNL2",1.10193191798953e-43,0.750763033380883,0.551,0.378,3.74811122584958e-39,"FB1","FMNL2"
"FBN1",1.11298331962663e-43,0.635416461494406,0.877,0.789,3.78570146337801e-39,"FB1","FBN1"
"PAX8-AS1",5.67971415205223e-43,1.18014927996226,0.287,0.15,1.93189797167905e-38,"FB1","PAX8-AS1"
"AC108734.4",8.01608211200762e-43,1.16657614434974,0.237,0.11,2.72659016957827e-38,"FB1","AC108734.4"
"ADGRD1",1.67683123282828e-42,0.653636241093721,0.699,0.533,5.7035737553421e-38,"FB1","ADGRD1"
"ZNF521",1.76380522423851e-42,0.625147558262191,0.554,0.369,5.99940708972485e-38,"FB1","ZNF521"
"MT-ATP8",2.12980049352468e-42,1.13120477653004,0.229,0.104,7.24430339867486e-38,"FB1","MT-ATP8"
"SORCS1",2.22747141120283e-42,1.32605259406013,0.199,0.085,7.57652125806529e-38,"FB1","SORCS1"
"ST3GAL1",2.82166681319156e-42,0.985581860592022,0.335,0.187,9.59761749838977e-38,"FB1","ST3GAL1"
"TXNRD1",4.22412443154252e-42,1.00519900393391,0.399,0.247,1.43679368414487e-37,"FB1","TXNRD1"
"AC002072.1",4.22768961815511e-42,1.59180359612376,0.119,0.037,1.43800634671928e-37,"FB1","AC002072.1"
"CCDC69",9.54971541011037e-42,2.01497949523943,0.096,0.025,3.24824019959494e-37,"FB1","CCDC69"
"UBC",1.3147902084273e-41,1.03411536319896,0.303,0.162,4.47212741494461e-37,"FB1","UBC"
"PTGIS",1.13714999414884e-40,0.859404731820186,0.4,0.241,3.86790199009786e-36,"FB1","PTGIS"
"HLA-A",1.32637024096387e-40,1.17433202732156,0.219,0.1,4.5115157376145e-36,"FB1","HLA-A"
"S100A4",1.77170351297447e-40,1.3889998562543,0.192,0.082,6.02627232903136e-36,"FB1","S100A4"
"FP236383.3",7.0476021867385e-40,0.927065723129761,0.285,0.147,2.39717140779723e-35,"FB1","FP236383.3"
"HIF3A",1.10513673801146e-39,0.510989037850687,0.618,0.438,3.75901210067218e-35,"FB1","HIF3A"
"ACTG1",3.03340990689514e-39,1.14765731852664,0.279,0.147,1.03178404573131e-34,"FB1","ACTG1"
"ITM2B",4.55004758642798e-39,0.715143509661047,0.679,0.535,1.54765318604761e-34,"FB1","ITM2B"
"ITGA5",6.51759195877402e-39,0.969099177826542,0.267,0.135,2.2168937288574e-34,"FB1","ITGA5"
"SH3BGRL3",1.29238161646479e-38,1.6400809451402,0.133,0.047,4.39590683024335e-34,"FB1","SH3BGRL3"
"LINC02802",1.83523205192661e-38,0.913606376952276,0.28,0.146,6.24235830142316e-34,"FB1","LINC02802"
"S100A11",4.1387242786949e-38,1.56429369540085,0.161,0.065,1.40774567615528e-33,"FB1","S100A11"
"FGF7",1.13883720727538e-37,0.820778619038003,0.32,0.178,3.87364087682648e-33,"FB1","FGF7"
"ARL4D",1.2089811575902e-37,1.60455579649055,0.095,0.027,4.1122285094273e-33,"FB1","ARL4D"
"CYBRD1",1.81316226784458e-37,0.650534281578101,0.479,0.316,6.16729013784655e-33,"FB1","CYBRD1"
"AOX1",1.98124932785248e-37,0.84025624285769,0.34,0.195,6.73902146375741e-33,"FB1","AOX1"
"SSR4",2.73874365063491e-37,1.35865576913523,0.157,0.062,9.31556265326958e-33,"FB1","SSR4"
"IGFBP4",4.0031333058721e-37,1.18244477280051,0.211,0.099,1.36162576265933e-32,"FB1","IGFBP4"
"MT-CO2",4.00530694061577e-37,0.667395180735797,0.698,0.545,1.36236510278105e-32,"FB1","MT-CO2"
"PAMR1",4.4581901922706e-37,0.93087988732796,0.301,0.165,1.51640881199892e-32,"FB1","PAMR1"
"AC007529.2",5.04951619654865e-37,1.43500444884679,0.129,0.046,1.71754243909406e-32,"FB1","AC007529.2"
"FZD4",6.14433392857924e-37,1.05789258447538,0.285,0.154,2.08993374246694e-32,"FB1","FZD4"
"SLC16A7",3.42838365871966e-36,0.832120612260014,0.284,0.151,1.1661304176769e-31,"FB1","SLC16A7"
"FRY",3.49240596151758e-36,0.752194004054179,0.423,0.269,1.18790696375059e-31,"FB1","FRY"
"EMP3",1.10792206594548e-35,1.5287826100734,0.131,0.048,3.76848611510695e-31,"FB1","EMP3"
"TNXB",2.14956626746775e-35,0.771875329533448,0.485,0.334,7.3115347021648e-31,"FB1","TNXB"
"KLF2",2.34341092402149e-35,1.33168770715896,0.135,0.05,7.97087791696669e-31,"FB1","KLF2"
"LSAMP",2.51361718205768e-35,0.702226894381543,0.482,0.325,8.54981748305098e-31,"FB1","LSAMP"
"ANGPTL5",2.98430563189302e-35,2.30476627299272,0.052,0.009,1.01508171763209e-30,"FB1","ANGPTL5"
"RPLP0",4.51458447687678e-35,0.84690063501581,0.333,0.194,1.53559076396487e-30,"FB1","RPLP0"
"GPR1",8.00489961328988e-35,1.97077857524649,0.066,0.014,2.72278655446442e-30,"FB1","GPR1"
"LUM",9.04062905302698e-35,1.42222249243288,0.359,0.229,3.0750795660966e-30,"FB1","LUM"
"MEDAG",9.52500809747569e-35,1.55660582566822,0.105,0.034,3.23983625427538e-30,"FB1","MEDAG"
"EEF1A1",1.22113723895582e-34,0.78389782690764,0.449,0.302,4.15357620458433e-30,"FB1","EEF1A1"
"MAOA",1.4334112068916e-34,1.15088047877243,0.228,0.115,4.87560487912109e-30,"FB1","MAOA"
"PSAP",3.56968334532145e-34,0.856455957171768,0.311,0.177,1.21419209307764e-29,"FB1","PSAP"
"PI16",4.55874808694468e-34,1.05289626791151,0.275,0.15,1.55061257429336e-29,"FB1","PI16"
"EMP1",7.21453633581275e-34,0.763373157491266,0.396,0.254,2.45395238926335e-29,"FB1","EMP1"
"PPIB",1.03167003011027e-33,1.12876194908634,0.226,0.115,3.50912244041706e-29,"FB1","PPIB"
"VIT",1.16659223157256e-33,0.708793281558845,0.388,0.24,3.96804681647089e-29,"FB1","VIT"
"TIMP2",1.24586105501848e-33,0.98002538813189,0.318,0.189,4.23767179253986e-29,"FB1","TIMP2"
"PRELP",1.44000239264389e-33,0.87731908169435,0.457,0.313,4.89802413833893e-29,"FB1","PRELP"
"LGALS3",3.23171796935741e-33,0.944054489528644,0.25,0.132,1.09923655009723e-28,"FB1","LGALS3"
"H3F3B",3.88113378629914e-33,0.800297683709378,0.409,0.269,1.32012884607179e-28,"FB1","H3F3B"
"FLRT2",4.27959311035035e-33,0.936926165644473,0.3,0.173,1.45566080055457e-28,"FB1","FLRT2"
"MT1X",4.3737420457145e-33,1.24334442955684,0.166,0.073,1.48768461942933e-28,"FB1","MT1X"
"IFITM2",5.57396815790628e-33,1.21047274281219,0.17,0.076,1.89592952923024e-28,"FB1","IFITM2"
"TMSB10",9.29955050215588e-33,1.03579716873135,0.243,0.128,3.1631491078033e-28,"FB1","TMSB10"
"ABCC1",1.72093168627056e-32,1.01042323446696,0.232,0.121,5.85357703768067e-28,"FB1","ABCC1"
"STXBP6",4.02041163483819e-32,0.941427398768401,0.225,0.114,1.36750281347386e-27,"FB1","STXBP6"
"FSTL1",6.5107045368712e-32,0.50224265136288,0.744,0.614,2.21455104117137e-27,"FB1","FSTL1"
"TAGLN2",9.15134042129948e-32,1.10106419779518,0.208,0.104,3.11273693090081e-27,"FB1","TAGLN2"
"CD63",9.55276356674967e-32,0.963662839650151,0.337,0.207,3.24927699959423e-27,"FB1","CD63"
"APCDD1",1.28000302768291e-31,0.62811112615984,0.508,0.362,4.35380229836067e-27,"FB1","APCDD1"
"MT-ND4L",1.64810344380719e-31,0.84244106156776,0.262,0.143,5.60585905376578e-27,"FB1","MT-ND4L"
"DIAPH2",4.16610336038821e-31,0.471757841539862,0.701,0.568,1.41705839700244e-26,"FB1","DIAPH2"
"MT-ND5",1.07454528189144e-30,0.749166008379415,0.345,0.214,3.65495832182553e-26,"FB1","MT-ND5"
"ISLR",1.23113645308811e-30,1.54277285505118,0.096,0.032,4.18758753153388e-26,"FB1","ISLR"
"ABCA6",1.73569334439164e-30,0.313508180401345,0.942,0.881,5.90378734161371e-26,"FB1","ABCA6"
"ASAP3",2.69383988580713e-30,0.943877531303096,0.212,0.108,9.16282698758438e-26,"FB1","ASAP3"
"ECM1",3.29077166356392e-30,1.06971987547106,0.171,0.079,1.11932307364463e-25,"FB1","ECM1"
"ADD3",3.41600082385976e-30,0.436326550025083,0.742,0.623,1.16191852022766e-25,"FB1","ADD3"
"RPL10",4.12900574360073e-30,0.660195539983869,0.495,0.35,1.40444001362835e-25,"FB1","RPL10"
"LAMA2",5.20012757053163e-30,0.210984352477886,0.995,0.987,1.76877139184063e-25,"FB1","LAMA2"
"MT-CO1",7.87398035770476e-30,0.565554634337789,0.756,0.65,2.6782556788697e-25,"FB1","MT-CO1"
"TXNIP",9.06923056562585e-30,0.589007992058238,0.567,0.422,3.08480808459198e-25,"FB1","TXNIP"
"SOD3",9.09524270058944e-30,1.44081975071266,0.11,0.041,3.09365585217849e-25,"FB1","SOD3"
"PPM1L",1.59705703850935e-29,1.15571976516961,0.198,0.1,5.43222981078571e-25,"FB1","PPM1L"
"SMAD3",1.90349428029633e-29,0.631480790747496,0.509,0.369,6.47454544499995e-25,"FB1","SMAD3"
"S100A13",2.11641929283731e-29,1.03781849973596,0.196,0.097,7.19878858265683e-25,"FB1","S100A13"
"ADAMTSL4",2.64515364802093e-29,1.14947720443392,0.15,0.066,8.99722561837839e-25,"FB1","ADAMTSL4"
"RARRES1",2.9956320918712e-29,0.762681914349529,0.268,0.15,1.01893429972907e-24,"FB1","RARRES1"
"CDON",3.52928964224387e-29,1.08984016141428,0.191,0.095,1.20045257891283e-24,"FB1","CDON"
"PLEKHA5",3.73268812306562e-29,0.395835606175377,0.865,0.783,1.26963653817954e-24,"FB1","PLEKHA5"
"NNMT",4.76018010059054e-29,0.546478301453597,0.685,0.573,1.61912765941487e-24,"FB1","NNMT"
"B2M",5.83017479125279e-29,0.760121702786253,0.423,0.289,1.98307565349672e-24,"FB1","B2M"
"C1GALT1",6.14452247312225e-29,0.990203106282839,0.191,0.094,2.0899978740078e-24,"FB1","C1GALT1"
"PIK3R1",8.47850354209846e-29,0.47700115461185,0.672,0.53,2.88387819480937e-24,"FB1","PIK3R1"
"RABAC1",1.43383417065369e-28,1.19398218494781,0.147,0.065,4.87704354806146e-24,"FB1","RABAC1"
"SLC25A12",2.15996708735433e-28,0.680491058865033,0.458,0.323,7.34691205092702e-24,"FB1","SLC25A12"
"TMTC2",2.52494356764225e-28,0.554471680762065,0.405,0.262,8.58834305097835e-24,"FB1","TMTC2"
"ZFP36L1",6.73462099443709e-28,0.658581733010072,0.42,0.284,2.29071398504783e-23,"FB1","ZFP36L1"
"CLU",8.01906994117817e-28,1.84599415677964,0.091,0.031,2.72760644979234e-23,"FB1","CLU"
"SERF2",1.0011323757239e-27,0.673641385090294,0.343,0.214,3.40525166278728e-23,"FB1","SERF2"
"PDE10A",1.18351201476271e-27,0.954047199730483,0.409,0.287,4.02559776701388e-23,"FB1","PDE10A"
"CD38",1.2425816345842e-27,1.2344455953269,0.141,0.062,4.22651717187468e-23,"FB1","CD38"
"KIRREL3",1.61471335479246e-27,1.89655848937461,0.122,0.051,5.49228600499107e-23,"FB1","KIRREL3"
"ECE1",1.68987899670604e-27,0.598006874211663,0.435,0.299,5.74795441939591e-23,"FB1","ECE1"
"PCOLCE",1.71930864356005e-27,0.942822917803733,0.251,0.144,5.84805642020515e-23,"FB1","PCOLCE"
"LINC02511",2.27172350460638e-27,1.23201693533112,0.152,0.07,7.72704032856814e-23,"FB1","LINC02511"
"PTGFR",3.09930447776566e-27,1.72860915419678,0.054,0.013,1.05419742506721e-22,"FB1","PTGFR"
"PRDX1",3.51873967866197e-27,0.954205259395925,0.155,0.071,1.19686411430008e-22,"FB1","PRDX1"
"USP54",4.7228848835649e-27,0.438512639959797,0.566,0.409,1.60644206429576e-22,"FB1","USP54"
"RPL36",4.85053528488735e-27,0.840102049762845,0.211,0.112,1.64986107180158e-22,"FB1","RPL36"
"LPCAT2",5.79726330861393e-27,0.618938721241813,0.335,0.207,1.97188114179194e-22,"FB1","LPCAT2"
"JUN",8.23983703971716e-27,1.00250072699576,0.19,0.097,2.8026981706894e-22,"FB1","JUN"
"ARL6IP5",9.78727931820415e-27,0.923922178928313,0.207,0.11,3.32904518729396e-22,"FB1","ARL6IP5"
"MYL6",1.1561196081287e-26,0.71879524255416,0.311,0.192,3.93242523508896e-22,"FB1","MYL6"
"UGP2",1.56244416283383e-26,0.69318438530142,0.374,0.248,5.314497575463e-22,"FB1","UGP2"
"SUN2",1.56544744786473e-26,0.864999478977553,0.21,0.112,5.32471294916711e-22,"FB1","SUN2"
"AUP1",1.61648711972791e-26,1.15481163518893,0.143,0.064,5.4983192890425e-22,"FB1","AUP1"
"PLIN2",1.9864986085252e-26,0.984039269664923,0.234,0.131,6.75687636703761e-22,"FB1","PLIN2"
"SMIM14",5.90635555075457e-26,0.782323523110162,0.371,0.252,2.00898777703366e-21,"FB1","SMIM14"
"SPARCL1",6.33107846570149e-26,0.36684957816265,0.925,0.861,2.1534530293237e-21,"FB1","SPARCL1"
"RNASE4",6.8589328828166e-26,1.37012739362792,0.102,0.039,2.33299743076124e-21,"FB1","RNASE4"
"RPL12",8.57687929359054e-26,0.856795650100773,0.232,0.131,2.91733972292189e-21,"FB1","RPL12"
"RPS8",9.47397737888683e-26,0.696848521248276,0.305,0.189,3.22247866565457e-21,"FB1","RPS8"
"NDRG1",1.1417140778509e-25,0.840622771005153,0.232,0.13,3.88342626440205e-21,"FB1","NDRG1"
"PID1",1.51242298326648e-25,0.346509186422686,0.866,0.754,5.1443555352826e-21,"FB1","PID1"
"SELENOP",1.57399286973571e-25,0.754379841962131,0.226,0.125,5.35377934711903e-21,"FB1","SELENOP"
"EIF1",2.43003287471896e-25,0.596028802170384,0.402,0.273,8.26551382006908e-21,"FB1","EIF1"
"METTL7A",2.74020289127715e-25,0.733543204576004,0.254,0.148,9.3205261143901e-21,"FB1","METTL7A"
"FOXP2",2.89957470170026e-25,0.431397817044808,0.711,0.568,9.86261339036327e-21,"FB1","FOXP2"
"VEGFD",3.85803781843835e-25,1.37352114823618,0.117,0.05,1.31227298356362e-20,"FB1","VEGFD"
"CERS3-AS1",3.95712527914067e-25,1.44081725812695,0.099,0.038,1.34597659244691e-20,"FB1","CERS3-AS1"
"AL357873.1",4.08042474317578e-25,0.809139415227181,0.194,0.101,1.38791567214381e-20,"FB1","AL357873.1"
"RPS2",5.23570499083552e-25,0.718670513385415,0.289,0.176,1.7808726955828e-20,"FB1","RPS2"
"TFPI",5.26347527772717e-25,0.38772694600583,0.818,0.714,1.79031848096612e-20,"FB1","TFPI"
"PTMS",6.4400024690199e-25,0.917780476863795,0.166,0.082,2.19050243981243e-20,"FB1","PTMS"
"RPS28",6.51468563453401e-25,0.611095593308954,0.324,0.202,2.2159051717304e-20,"FB1","RPS28"
"PDPN",6.6835766242976e-25,1.86449412003682,0.052,0.013,2.27335175298859e-20,"FB1","PDPN"
"RPL18A",7.95470208800238e-25,0.78291400375721,0.224,0.125,2.70571236821313e-20,"FB1","RPL18A"
"RPSA",1.08186064049434e-24,0.857093816067592,0.2,0.108,3.67984078257744e-20,"FB1","RPSA"
"PSMA1",1.09103093253898e-24,0.613559448911716,0.306,0.189,3.71103261393808e-20,"FB1","PSMA1"
"CNTN4",1.34183926183101e-24,0.676546030089609,0.314,0.197,4.564132065192e-20,"FB1","CNTN4"
"ATP8A1",1.52966130092161e-24,0.8794157280513,0.241,0.14,5.20298994895475e-20,"FB1","ATP8A1"
"BMERB1",1.84438066517902e-24,0.591698677584778,0.32,0.201,6.2734763945399e-20,"FB1","BMERB1"
"CDH19",2.26077204476532e-24,0.264764394668847,0.963,0.907,7.68979003306476e-20,"FB1","CDH19"
"RPL11",2.59210190267973e-24,0.607590263623353,0.328,0.208,8.81677541177483e-20,"FB1","RPL11"
"TNFRSF1A",2.66205155997151e-24,0.861176439241338,0.201,0.109,9.05470217608709e-20,"FB1","TNFRSF1A"
"RHOB",4.17946603110093e-24,1.1134976087684,0.195,0.107,1.42160357581867e-19,"FB1","RHOB"
"PTPRS",5.0366462325021e-24,0.43172674273471,0.62,0.49,1.71316484952326e-19,"FB1","PTPRS"
"MT-ND3",5.23770070319359e-24,0.54871799617641,0.564,0.43,1.78155151718427e-19,"FB1","MT-ND3"
"RPL13",9.60797282651033e-24,0.621722767259124,0.393,0.269,3.26805587720922e-19,"FB1","RPL13"
"GAS1",1.82249973392928e-23,0.970979350667051,0.123,0.055,6.19905059498707e-19,"FB1","GAS1"
"LGALS1",1.89123614645465e-23,1.04775470761392,0.19,0.104,6.43285062855085e-19,"FB1","LGALS1"
"TSC22D3",2.58778602270273e-23,0.526880193254664,0.566,0.438,8.80209537762107e-19,"FB1","TSC22D3"
"PTMA",2.75850505933731e-23,0.784688747217655,0.276,0.17,9.38277910882994e-19,"FB1","PTMA"
"SSH2",2.86099992946192e-23,0.402837568470447,0.764,0.662,9.73140516007178e-19,"FB1","SSH2"
"MT2A",4.0369903255915e-23,1.00197032376678,0.223,0.13,1.37314188934669e-18,"FB1","MT2A"
