"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ADH1B",0,4.48998995150716,0.827,0.165,0,"Peds_Ctrl","ADH1B"
"CFD",0,3.78473063448963,0.794,0.139,0,"Peds_Ctrl","CFD"
"HIF3A",0,2.95755835633398,0.873,0.253,0,"Peds_Ctrl","HIF3A"
"MGST1",0,3.49237042190649,0.645,0.089,0,"Peds_Ctrl","MGST1"
"CATSPERB",0,4.14239002797168,0.596,0.072,0,"Peds_Ctrl","CATSPERB"
"TC2N",0,2.72550661475717,0.77,0.259,0,"Peds_Ctrl","TC2N"
"KAZN",0,3.94306471355968,0.737,0.236,0,"Peds_Ctrl","KAZN"
"PDK4",0,2.65462492325383,0.707,0.224,0,"Peds_Ctrl","PDK4"
"FP236383.3",0,8.78190957400777,0.481,0.004,0,"Peds_Ctrl","FP236383.3"
"EDNRB",0,3.70500845875528,0.529,0.06,0,"Peds_Ctrl","EDNRB"
"C3",0,3.05801852022696,0.533,0.066,0,"Peds_Ctrl","C3"
"ADAMTS5",0,3.08454904253676,0.56,0.1,0,"Peds_Ctrl","ADAMTS5"
"AKR1C1",0,2.96656261930358,0.616,0.156,0,"Peds_Ctrl","AKR1C1"
"GPX3",0,4.02097780608486,0.489,0.041,0,"Peds_Ctrl","GPX3"
"PTPRS",0,2.04804886818315,0.797,0.36,0,"Peds_Ctrl","PTPRS"
"SERPING1",0,2.32132820527593,0.587,0.151,0,"Peds_Ctrl","SERPING1"
"TGFBR3",0,2.43953238494575,0.754,0.32,0,"Peds_Ctrl","TGFBR3"
"GBE1",0,2.02380771310985,0.784,0.355,0,"Peds_Ctrl","GBE1"
"AC004160.1",0,2.14926475169184,0.683,0.255,0,"Peds_Ctrl","AC004160.1"
"SCARA5",0,3.08665738583249,0.503,0.083,0,"Peds_Ctrl","SCARA5"
"AOX1",0,3.29908862122808,0.493,0.075,0,"Peds_Ctrl","AOX1"
"ECE1",0,2.0967426836159,0.586,0.182,0,"Peds_Ctrl","ECE1"
"GLUL",0,2.12072950562674,0.587,0.183,0,"Peds_Ctrl","GLUL"
"XIST",0,9.39637791563782,0.378,0.001,0,"Peds_Ctrl","XIST"
"SMAD3",0,1.97139282464327,0.636,0.265,0,"Peds_Ctrl","SMAD3"
"SESTD1",0,1.70330989459947,0.695,0.328,0,"Peds_Ctrl","SESTD1"
"NGF",0,2.95497176049644,0.446,0.08,0,"Peds_Ctrl","NGF"
"FGF7",0,2.93654260021868,0.429,0.082,0,"Peds_Ctrl","FGF7"
"SERPINA3",0,3.96183467047331,0.365,0.03,0,"Peds_Ctrl","SERPINA3"
"PAX8-AS1",0,2.76412004711752,0.382,0.063,0,"Peds_Ctrl","PAX8-AS1"
"PLA2G2A",0,4.23578083912765,0.34,0.022,0,"Peds_Ctrl","PLA2G2A"
"MT-ND4L",0,3.44545003647161,0.367,0.055,0,"Peds_Ctrl","MT-ND4L"
"RIPOR3",0,4.0319004459459,0.338,0.031,0,"Peds_Ctrl","RIPOR3"
"SLC66A1L",0,2.91651571495231,0.357,0.05,0,"Peds_Ctrl","SLC66A1L"
"MAOA",0,3.94903192487503,0.331,0.03,0,"Peds_Ctrl","MAOA"
"NNMT",0,1.58940832496544,0.787,0.489,0,"Peds_Ctrl","NNMT"
"MYH6",0,5.07915239167031,0.301,0.013,0,"Peds_Ctrl","MYH6"
"C7",0,1.29666601934807,0.928,0.642,0,"Peds_Ctrl","C7"
"CBLB",0,1.54256788554457,0.865,0.586,0,"Peds_Ctrl","CBLB"
"CYP4B1",0,5.18805960652752,0.261,0.01,0,"Peds_Ctrl","CYP4B1"
"NID1",0,1.29973554698436,0.906,0.656,0,"Peds_Ctrl","NID1"
"PID1",0,1.43922429198959,0.937,0.687,0,"Peds_Ctrl","PID1"
"DCN",0,1.48206146185848,0.967,0.751,0,"Peds_Ctrl","DCN"
"ABCA9",0,1.40163648700357,0.948,0.792,0,"Peds_Ctrl","ABCA9"
"EBF1",0,1.12294473280987,0.943,0.8,0,"Peds_Ctrl","EBF1"
"ABCA6",0,1.16625601566597,0.975,0.847,0,"Peds_Ctrl","ABCA6"
"NEGR1",0,1.17308188259663,0.976,0.873,0,"Peds_Ctrl","NEGR1"
"MAP1LC3A",4.7167294010997e-307,3.11789597738414,0.395,0.077,1.60434833849005e-302,"Peds_Ctrl","MAP1LC3A"
"TFPI",1.31504903737845e-304,1.17829216824584,0.889,0.649,4.47300779573907e-300,"Peds_Ctrl","TFPI"
"MT-ATP8",1.5452207295284e-301,4.13467180472486,0.304,0.031,5.25591378941791e-297,"Peds_Ctrl","MT-ATP8"
"AL121839.2",2.14380749201408e-299,4.3464298205394,0.265,0.015,7.2919468033367e-295,"Peds_Ctrl","AL121839.2"
"C1R",4.06058158354476e-296,2.15071216807564,0.467,0.116,1.38116621982692e-291,"Peds_Ctrl","C1R"
"LINC02802",1.29827909492498e-295,3.226129324892,0.366,0.064,4.41596651347783e-291,"Peds_Ctrl","LINC02802"
"APOD",4.8345245247494e-288,2.85315847770674,0.453,0.119,1.64441517184826e-283,"Peds_Ctrl","APOD"
"TNS2",9.17566647302623e-279,1.83977744598682,0.589,0.22,3.12101119413514e-274,"Peds_Ctrl","TNS2"
"PAMR1",4.97895233283222e-276,2.56252552116866,0.39,0.082,1.69354084648955e-271,"Peds_Ctrl","PAMR1"
"COL5A3",5.61932323015267e-268,1.8533614480645,0.522,0.177,1.91135660350413e-263,"Peds_Ctrl","COL5A3"
"LINC00989",4.43824700555484e-262,2.75362450933766,0.357,0.07,1.50962533646942e-257,"Peds_Ctrl","LINC00989"
"MTRNR2L12",5.01326122054401e-260,9.84548614356371,0.194,0,1.70521067155584e-255,"Peds_Ctrl","MTRNR2L12"
"RARRES1",1.32443054541604e-259,3.16327174232914,0.357,0.071,4.5049180571781e-255,"Peds_Ctrl","RARRES1"
"DIAPH2",4.13048462994093e-258,1.36245637672674,0.775,0.494,1.40494304202811e-253,"Peds_Ctrl","DIAPH2"
"ADHFE1",5.75868325494373e-257,1.97799341303805,0.48,0.15,1.95875852233656e-252,"Peds_Ctrl","ADHFE1"
"MYL3",4.6558017594829e-252,2.6063872272012,0.427,0.131,1.58362441047051e-247,"Peds_Ctrl","MYL3"
"PDE10A",1.6619773536498e-250,2.25735975128326,0.518,0.196,5.65304977070445e-246,"Peds_Ctrl","PDE10A"
"HTRA3",3.26577174488263e-250,2.39612135804329,0.37,0.079,1.11081960130438e-245,"Peds_Ctrl","HTRA3"
"TXNIP",7.56523913226137e-248,1.63630340698718,0.676,0.325,2.57324043844738e-243,"Peds_Ctrl","TXNIP"
"CORO6",6.37440178198807e-240,4.30240877272381,0.223,0.015,2.16818902212542e-235,"Peds_Ctrl","CORO6"
"ADGRB3",7.59566290565604e-240,1.18077228740051,0.825,0.55,2.58358878072984e-235,"Peds_Ctrl","ADGRB3"
"TXNRD1",4.82429687266804e-239,2.12389068283682,0.478,0.165,1.64093633826931e-234,"Peds_Ctrl","TXNRD1"
"ACTB",4.57078515666543e-238,2.00358052412202,0.437,0.123,1.55470686318818e-233,"Peds_Ctrl","ACTB"
"ABCA8",1.05685714135508e-234,0.892210464909193,0.959,0.82,3.59479388060519e-230,"Peds_Ctrl","ABCA8"
"SPARCL1",2.93319181923963e-231,1.006228032095,0.943,0.835,9.97695865396168e-227,"Peds_Ctrl","SPARCL1"
"ITGA5",3.36181186612576e-231,2.40902513539707,0.332,0.066,1.14348668814402e-226,"Peds_Ctrl","ITGA5"
"RPLP0",8.91800523607341e-229,1.98308883209083,0.414,0.114,3.03337030099801e-224,"Peds_Ctrl","RPLP0"
"CORO2B",4.20394806294926e-226,1.59809429229882,0.518,0.196,1.42993089413156e-221,"Peds_Ctrl","CORO2B"
"GRK5",1.18123954564626e-225,1.22462573035804,0.809,0.565,4.01786819056118e-221,"Peds_Ctrl","GRK5"
"ACSM3",5.75465997523076e-225,1.15796906414322,0.874,0.658,1.95739004397499e-220,"Peds_Ctrl","ACSM3"
"PXDNL",4.82270493727922e-224,1.05225012531386,0.841,0.565,1.64039485736615e-219,"Peds_Ctrl","PXDNL"
"MFGE8",8.80415864226058e-224,1.54147280953998,0.56,0.226,2.99464652057851e-219,"Peds_Ctrl","MFGE8"
"IFITM3",5.17953618032162e-223,2.14024325115661,0.402,0.111,1.7617674363746e-218,"Peds_Ctrl","IFITM3"
"PLTP",4.20016342051929e-218,2.47336959064652,0.291,0.05,1.42864358585543e-213,"Peds_Ctrl","PLTP"
"NFKBIZ",5.27518274703754e-218,1.56845808633933,0.636,0.312,1.79430065957735e-213,"Peds_Ctrl","NFKBIZ"
"AC002546.1",6.82138504229779e-218,2.10568441422746,0.354,0.083,2.32022590828717e-213,"Peds_Ctrl","AC002546.1"
"SPSB3",6.10520436755413e-217,2.72578648730213,0.328,0.076,2.07662421357986e-212,"Peds_Ctrl","SPSB3"
"PLIN2",1.61593387279599e-214,2.52054556384181,0.312,0.063,5.49643747492829e-210,"Peds_Ctrl","PLIN2"
"CLSTN2",1.44080795077203e-213,1.53378502580224,0.542,0.222,4.90076416375598e-209,"Peds_Ctrl","CLSTN2"
"ACKR3",1.43171627352568e-209,3.66061220929291,0.228,0.025,4.86983973277025e-205,"Peds_Ctrl","ACKR3"
"C1S",1.68911127383418e-204,1.4686232478913,0.556,0.238,5.74534308681957e-200,"Peds_Ctrl","C1S"
"LRP1",3.2771920325154e-204,1.46102636134728,0.55,0.239,1.11470409793979e-199,"Peds_Ctrl","LRP1"
"VIT",1.04162824416974e-202,1.6802894099143,0.458,0.165,3.54299430971894e-198,"Peds_Ctrl","VIT"
"LPCAT2",1.61819631895117e-202,1.8042249010795,0.414,0.131,5.5041329592805e-198,"Peds_Ctrl","LPCAT2"
"NEAT1",1.61578523444867e-200,0.719552024707081,0.977,0.937,5.49593189645371e-196,"Peds_Ctrl","NEAT1"
"IL6R",5.79765175841777e-199,2.28188022582374,0.286,0.054,1.97201326910822e-194,"Peds_Ctrl","IL6R"
"GSN",2.06256491000946e-197,0.996522014013153,0.885,0.648,7.01560828490618e-193,"Peds_Ctrl","GSN"
"BZW1",1.88195871312559e-196,2.31718172519103,0.326,0.079,6.40129436682539e-192,"Peds_Ctrl","BZW1"
"TMEM150C",2.17739969383937e-196,2.23409471849624,0.312,0.071,7.40620731862524e-192,"Peds_Ctrl","TMEM150C"
"MAN1A1",1.30760586285302e-195,1.63314432053548,0.435,0.147,4.44769058190826e-191,"Peds_Ctrl","MAN1A1"
"TRHDE",1.42879566466851e-190,2.93169104778863,0.235,0.034,4.85990557380348e-186,"Peds_Ctrl","TRHDE"
"ACADVL",3.21719781492766e-187,2.08499006132255,0.383,0.125,1.0942976647695e-182,"Peds_Ctrl","ACADVL"
"APCDD1",3.2449161179419e-186,1.44848386706039,0.579,0.286,1.10372576835676e-181,"Peds_Ctrl","APCDD1"
"SH3D19",4.32416781854493e-184,0.952078939678848,0.836,0.65,1.47082244179987e-179,"Peds_Ctrl","SH3D19"
"TIMP3",9.4257484243796e-184,0.907496387433066,0.805,0.498,3.20607406906848e-179,"Peds_Ctrl","TIMP3"
"BCL6",1.5884936278485e-183,1.30737636702202,0.605,0.316,5.4031022257639e-179,"Peds_Ctrl","BCL6"
"TANK",2.0704668166212e-182,1.30318094029243,0.592,0.303,7.04248583005536e-178,"Peds_Ctrl","TANK"
"SELENBP1",2.32173161642916e-182,3.3905662862266,0.204,0.024,7.89713792012215e-178,"Peds_Ctrl","SELENBP1"
"SCD5",1.02998855419946e-181,1.88655011898022,0.39,0.129,3.50340306825404e-177,"Peds_Ctrl","SCD5"
"RPL10",1.46300103690166e-179,1.4651861246798,0.566,0.274,4.97625172691732e-175,"Peds_Ctrl","RPL10"
"JUP",8.98108253740596e-178,1.89576665091057,0.366,0.114,3.05482541427326e-173,"Peds_Ctrl","JUP"
"FZD4",2.33255220449621e-177,2.10154281158236,0.334,0.094,7.9339430683734e-173,"Peds_Ctrl","FZD4"
"ABCA1",6.00417872279795e-177,1.483125688842,0.535,0.25,2.04226135077249e-172,"Peds_Ctrl","ABCA1"
"IL18R1",6.32228291917489e-177,2.21802043466894,0.31,0.079,2.15046131212815e-172,"Peds_Ctrl","IL18R1"
"PLXNA4",2.74538445593902e-176,2.18141819979465,0.355,0.111,9.33815068843097e-172,"Peds_Ctrl","PLXNA4"
"TWIST2",1.62219826837046e-175,2.17936533318002,0.278,0.061,5.5177451900353e-171,"Peds_Ctrl","TWIST2"
"SREBF1",2.42066053601282e-173,2.49263384693068,0.256,0.051,8.23363474719401e-169,"Peds_Ctrl","SREBF1"
"SERPINF1",4.3232064851592e-173,1.21089735551118,0.557,0.251,1.47049545386205e-168,"Peds_Ctrl","SERPINF1"
"SPOCK1",1.61119411124431e-172,1.01081729912859,0.731,0.445,5.48031564998639e-168,"Peds_Ctrl","SPOCK1"
"PCBP2",2.1745370769018e-171,1.42738704846634,0.528,0.24,7.39647041337377e-167,"Peds_Ctrl","PCBP2"
"FTL",6.34678860899049e-171,1.5471853722032,0.398,0.133,2.15879667746203e-166,"Peds_Ctrl","FTL"
"IL15RA",1.7404178175103e-170,1.8751468614951,0.329,0.092,5.91985716447952e-166,"Peds_Ctrl","IL15RA"
"FP700111.1",2.83769050025254e-170,4.78819323983642,0.161,0.011,9.65212046755899e-166,"Peds_Ctrl","FP700111.1"
"TIMP1",4.09831183618588e-170,1.55423571170444,0.446,0.167,1.39399978796027e-165,"Peds_Ctrl","TIMP1"
"A4GALT",2.35561044141691e-169,2.48870641389805,0.234,0.041,8.01237335543548e-165,"Peds_Ctrl","A4GALT"
"ALDH1L1",7.49724482478989e-169,2.42207413878516,0.254,0.051,2.55011285470403e-164,"Peds_Ctrl","ALDH1L1"
"GADD45B",3.27719317040353e-167,2.02372385532063,0.39,0.139,1.11470448498106e-162,"Peds_Ctrl","GADD45B"
"ADAM33",1.71907619191797e-164,2.35361728506188,0.271,0.064,5.84726575918979e-160,"Peds_Ctrl","ADAM33"
"SSH2",2.48149308066481e-164,0.908671416978143,0.805,0.614,8.44055056457327e-160,"Peds_Ctrl","SSH2"
"AC104574.2",3.04679195143035e-164,2.84631693866261,0.236,0.045,1.03633581435952e-159,"Peds_Ctrl","AC104574.2"
"AC007529.2",5.1353037168372e-164,4.08350979044333,0.155,0.01,1.74672220624501e-159,"Peds_Ctrl","AC007529.2"
"MT-CO1",1.14784606881381e-163,0.619703781215659,0.865,0.564,3.90428361846331e-159,"Peds_Ctrl","MT-CO1"
"PDGFRB",6.5101613036344e-162,1.24083801015157,0.491,0.206,2.2143662658182e-157,"Peds_Ctrl","PDGFRB"
"RPS6KA2",1.34533081136946e-160,1.15054951344271,0.529,0.242,4.57600822179207e-156,"Peds_Ctrl","RPS6KA2"
"CYBRD1",7.07895066788251e-160,1.28124300743484,0.526,0.248,2.40783428017356e-155,"Peds_Ctrl","CYBRD1"
"ALDOA",1.30299348988903e-159,5.20445256540769,0.139,0.005,4.43200205650856e-155,"Peds_Ctrl","ALDOA"
"QSOX1",3.52114729356058e-158,1.55390099761657,0.383,0.132,1.1976830404317e-153,"Peds_Ctrl","QSOX1"
"FBXL7",5.28320310289882e-158,0.737974441649287,0.932,0.839,1.79702870342e-153,"Peds_Ctrl","FBXL7"
"HLA-C",2.14814211157783e-157,2.70227079922567,0.232,0.047,7.30669057832083e-153,"Peds_Ctrl","HLA-C"
"NOVA1",5.7537014125895e-156,1.25070622855671,0.548,0.271,1.95706399847819e-151,"Peds_Ctrl","NOVA1"
"ARNTL",2.19840073070186e-155,1.89334414671822,0.288,0.074,7.4776402454093e-151,"Peds_Ctrl","ARNTL"
"AASS",4.08307478810105e-155,1.23547675739964,0.548,0.272,1.38881705842469e-150,"Peds_Ctrl","AASS"
"TGFBR2",8.16186075418894e-155,1.02203975358992,0.75,0.548,2.77617531692983e-150,"Peds_Ctrl","TGFBR2"
"CALCRL",4.27932258519351e-154,1.53853622785221,0.572,0.305,1.45556878412772e-149,"Peds_Ctrl","CALCRL"
"PPL",3.64074425351817e-153,3.18102098119899,0.169,0.018,1.23836275039167e-148,"Peds_Ctrl","PPL"
"C1RL",5.18080323065204e-152,1.36344361686334,0.476,0.212,1.76219841087398e-147,"Peds_Ctrl","C1RL"
"CDC42EP2",2.26987856225814e-150,2.97860866047372,0.197,0.032,7.72076494166482e-146,"Peds_Ctrl","CDC42EP2"
"CHPT1",5.79504696386496e-149,1.71162183509457,0.375,0.137,1.97112727428903e-144,"Peds_Ctrl","CHPT1"
"GAS7",9.40495223618952e-148,0.76281751950738,0.84,0.636,3.1990004536175e-143,"Peds_Ctrl","GAS7"
"ADAMTS15",1.43921831524301e-147,1.60298220026788,0.377,0.138,4.89535717746757e-143,"Peds_Ctrl","ADAMTS15"
"PTBP3",1.90242248042818e-147,1.34420183364175,0.521,0.256,6.47089982492842e-143,"Peds_Ctrl","PTBP3"
"DIO3OS",2.07875864015557e-145,3.20533048993676,0.167,0.02,7.07068963862514e-141,"Peds_Ctrl","DIO3OS"
"CST3",1.98151319256822e-144,1.14198089160688,0.571,0.289,6.73991897320156e-140,"Peds_Ctrl","CST3"
"KAZN-AS1",4.44226481759169e-144,2.20017416181408,0.18,0.024,1.51099195505564e-139,"Peds_Ctrl","KAZN-AS1"
"SUN2",2.24804903736767e-143,1.94969733668731,0.255,0.062,7.6465139957024e-139,"Peds_Ctrl","SUN2"
"MT1X",2.4268466541303e-143,2.77847910310113,0.195,0.032,8.25467620935881e-139,"Peds_Ctrl","MT1X"
"EIF4A1",6.0324225480126e-143,1.45539301932532,0.376,0.137,2.051868205481e-138,"Peds_Ctrl","EIF4A1"
"DCLK1",1.5556888932753e-142,0.921881935483613,0.793,0.568,5.2915202015866e-138,"Peds_Ctrl","DCLK1"
"LAMC1",3.45929323665521e-142,0.826685655636125,0.82,0.648,1.1766440015159e-137,"Peds_Ctrl","LAMC1"
"ALDH2",1.85251849014475e-141,1.6897610871495,0.291,0.083,6.30115639237834e-137,"Peds_Ctrl","ALDH2"
"ELANE",1.85983242748014e-141,3.4159054870765,0.149,0.014,6.32603401883095e-137,"Peds_Ctrl","ELANE"
"BTG1",3.08875370461058e-141,1.7508670712195,0.303,0.091,1.05060868508624e-136,"Peds_Ctrl","BTG1"
"FABP3",4.40274454042499e-141,2.65159538247111,0.24,0.061,1.49754952798015e-136,"Peds_Ctrl","FABP3"
"GRINA",1.6119102806797e-140,3.55522178984149,0.155,0.016,5.48275162870393e-136,"Peds_Ctrl","GRINA"
"MMP2",9.85922329571673e-140,1.25972437723982,0.456,0.194,3.35351621180509e-135,"Peds_Ctrl","MMP2"
"TRIP10",4.12448337724274e-138,1.69934049258033,0.29,0.085,1.40290177593535e-133,"Peds_Ctrl","TRIP10"
"MMP14",9.89232974771932e-136,2.69984198378728,0.179,0.028,3.36477704038925e-131,"Peds_Ctrl","MMP14"
"FGF10",6.26351491278398e-135,6.37875208502874,0.11,0.002,2.13047196243434e-130,"Peds_Ctrl","FGF10"
"DDR2",7.06650603316785e-135,0.996803486109453,0.658,0.417,2.40360136212171e-130,"Peds_Ctrl","DDR2"
"ADAMTS4",3.09162556813927e-134,2.35761144721443,0.174,0.026,1.05158552074689e-129,"Peds_Ctrl","ADAMTS4"
"RASSF4",1.007252049101e-133,1.40219890915993,0.574,0.336,3.42606711981215e-129,"Peds_Ctrl","RASSF4"
"STXBP6",2.70042846330564e-133,1.8902908043324,0.257,0.068,9.18523737508779e-129,"Peds_Ctrl","STXBP6"
"TNKS1BP1",2.12131655758426e-132,1.5816302988498,0.336,0.117,7.21544613896712e-128,"Peds_Ctrl","TNKS1BP1"
"PDE4DIP",1.25605096237256e-131,1.70262486978222,0.379,0.157,4.27233174341403e-127,"Peds_Ctrl","PDE4DIP"
"POLD4",4.02684326655536e-131,2.35826517131235,0.229,0.056,1.36969046868614e-126,"Peds_Ctrl","POLD4"
"DOCK4",3.06321486873731e-130,1.1755657183866,0.48,0.228,1.04192190545231e-125,"Peds_Ctrl","DOCK4"
"GFRA1",3.57774106754817e-130,1.68908333173404,0.248,0.064,1.21693284671583e-125,"Peds_Ctrl","GFRA1"
"NCOA7",8.65751087113073e-130,1.06258336831421,0.599,0.354,2.94476574770641e-125,"Peds_Ctrl","NCOA7"
"FBLN5",1.11853712675178e-129,0.831495437805148,0.732,0.507,3.8045921829335e-125,"Peds_Ctrl","FBLN5"
"METTL7A",1.14367202981078e-129,1.44345506799494,0.302,0.095,3.89008604219839e-125,"Peds_Ctrl","METTL7A"
"GALNT15",1.23902100288873e-129,1.85221579870418,0.302,0.102,4.21440603922572e-125,"Peds_Ctrl","GALNT15"
"SLC25A12",1.88521910733444e-126,1.24519432789586,0.505,0.263,6.41238427168737e-122,"Peds_Ctrl","SLC25A12"
"AC007877.1",2.02705997202196e-126,2.37512522799694,0.179,0.031,6.89484178883549e-122,"Peds_Ctrl","AC007877.1"
"PLCXD3",5.77521343886146e-126,1.19260253442377,0.527,0.276,1.96438109909434e-121,"Peds_Ctrl","PLCXD3"
"GABARAPL1",1.67982389775519e-125,1.47646701084375,0.363,0.141,5.7137530058245e-121,"Peds_Ctrl","GABARAPL1"
"COL6A2",2.04234930076074e-125,0.916402998485385,0.664,0.403,6.94684691160758e-121,"Peds_Ctrl","COL6A2"
"PLPP3",3.17218634196333e-124,1.08696988343595,0.534,0.283,1.07898746235541e-119,"Peds_Ctrl","PLPP3"
"PHC2",5.22257228755406e-123,1.21213139478107,0.44,0.205,1.77640573788864e-118,"Peds_Ctrl","PHC2"
"PRKAA1",1.24025553861024e-122,1.29995989909812,0.413,0.179,4.21860518902888e-118,"Peds_Ctrl","PRKAA1"
"MLXIPL",1.37132144762864e-122,4.81119212242133,0.103,0.003,4.66441277196407e-118,"Peds_Ctrl","MLXIPL"
"IL1RL1",3.26384923211345e-122,5.80755050729176,0.1,0.002,1.11016567781107e-117,"Peds_Ctrl","IL1RL1"
"PHF3",1.17648380801974e-121,0.900056566314776,0.673,0.435,4.00169202459835e-117,"Peds_Ctrl","PHF3"
"AC245297.3",1.07103843014659e-120,1.52170493463798,0.444,0.217,3.64303011630061e-116,"Peds_Ctrl","AC245297.3"
"ARHGAP24",3.57324800312261e-120,0.723845299313739,0.749,0.521,1.21540457578212e-115,"Peds_Ctrl","ARHGAP24"
"RHOB",1.89230539120388e-119,2.14935204015609,0.233,0.064,6.43648755764088e-115,"Peds_Ctrl","RHOB"
"ST3GAL1",1.8040925595085e-118,1.26373572399977,0.356,0.137,6.13644043191222e-114,"Peds_Ctrl","ST3GAL1"
"RNPC3",2.31134640266576e-118,1.14840134335592,0.493,0.249,7.86181365402731e-114,"Peds_Ctrl","RNPC3"
"GAPDH",2.4718343969359e-117,1.63086619221131,0.331,0.131,8.40769751773778e-113,"Peds_Ctrl","GAPDH"
"ADA",2.68829783333579e-117,2.88923489560167,0.149,0.021,9.14397625030836e-113,"Peds_Ctrl","ADA"
"ANGPTL1",3.19516104856067e-117,1.28799548452712,0.374,0.154,1.08680207905743e-112,"Peds_Ctrl","ANGPTL1"
"SHISA3",3.49286313155888e-117,3.54948321816249,0.127,0.013,1.18806246556844e-112,"Peds_Ctrl","SHISA3"
"DPP7",4.16514897583457e-116,2.39996341776242,0.174,0.033,1.41673377264037e-111,"Peds_Ctrl","DPP7"
"DCXR",7.44678583047105e-116,3.71199243430576,0.131,0.015,2.53294973237642e-111,"Peds_Ctrl","DCXR"
"PLCG2",3.39943886184882e-115,2.61105796293283,0.113,0.007,1.15628513446926e-110,"Peds_Ctrl","PLCG2"
"NFATC4",5.33239202915852e-115,1.62214382017463,0.258,0.077,1.81375982479798e-110,"Peds_Ctrl","NFATC4"
"PLCB1",7.67627671521887e-115,0.668008482219497,0.731,0.479,2.61100876191455e-110,"Peds_Ctrl","PLCB1"
"NTRK1",7.73102452615686e-115,1.93618333668217,0.204,0.048,2.629630682327e-110,"Peds_Ctrl","NTRK1"
"NPEPPS",8.90737034102162e-115,0.866200849257483,0.638,0.399,3.02975294779509e-110,"Peds_Ctrl","NPEPPS"
"REV3L",1.35508004828343e-114,0.890506404693579,0.73,0.55,4.60916927623126e-110,"Peds_Ctrl","REV3L"
"SNX29",1.38544002795042e-114,1.11680480239003,0.532,0.311,4.71243571107054e-110,"Peds_Ctrl","SNX29"
"MAML2",1.52712756787434e-114,0.655844387958871,0.893,0.798,5.19437170936776e-110,"Peds_Ctrl","MAML2"
"LINC01619",1.62920651051125e-114,1.56767964234987,0.331,0.131,5.54158302485296e-110,"Peds_Ctrl","LINC01619"
"CDC37",1.34947582567292e-113,1.78509285423535,0.274,0.093,4.59010707344387e-109,"Peds_Ctrl","CDC37"
"EPAS1",9.63902026065732e-113,1.14873113335484,0.453,0.225,3.27861635145998e-108,"Peds_Ctrl","EPAS1"
"LINC01807",1.53389782591163e-112,1.49130806463958,0.403,0.192,5.2174000650558e-108,"Peds_Ctrl","LINC01807"
"LGALS3",1.73750917764763e-112,1.64169590580061,0.273,0.09,5.90996371685065e-108,"Peds_Ctrl","LGALS3"
"NDUFS2",3.33510098564237e-112,1.50948672826008,0.306,0.111,1.1344012492564e-107,"Peds_Ctrl","NDUFS2"
"ANKRD2",3.39021689331118e-112,3.53251769691623,0.116,0.01,1.15314837409086e-107,"Peds_Ctrl","ANKRD2"
"SLC16A7",9.88593674232169e-112,1.30811835445923,0.303,0.107,3.3626025235333e-107,"Peds_Ctrl","SLC16A7"
"SHMT1",5.29045818056126e-111,2.61303290724975,0.14,0.019,1.79949644553611e-106,"Peds_Ctrl","SHMT1"
"LINC02202",9.38550980366937e-111,2.21687013710862,0.184,0.041,3.1923873046201e-106,"Peds_Ctrl","LINC02202"
"HNRNPA2B1",2.41184440400351e-110,0.829230056052886,0.794,0.589,8.20364755577752e-106,"Peds_Ctrl","HNRNPA2B1"
"AC119673.2",1.6299234059304e-109,4.26578708779745,0.096,0.004,5.54402147293167e-105,"Peds_Ctrl","AC119673.2"
"ST3GAL5",1.85936832738377e-109,2.26682511272737,0.164,0.031,6.32445542876315e-105,"Peds_Ctrl","ST3GAL5"
"ASAP3",1.98689913338752e-109,1.57564113998843,0.236,0.068,6.75823871230433e-105,"Peds_Ctrl","ASAP3"
"CERS3-AS1",2.12771849555912e-109,3.51050787990582,0.119,0.012,7.2372216907948e-105,"Peds_Ctrl","CERS3-AS1"
"SLC43A3",4.9533820499703e-109,3.12641145863834,0.123,0.013,1.6848433704769e-104,"Peds_Ctrl","SLC43A3"
"PTGIS",5.73167364818436e-108,1.29961434310614,0.41,0.195,1.94957147469343e-103,"Peds_Ctrl","PTGIS"
"SRSF11",8.33072499747272e-108,0.690066889075823,0.826,0.638,2.83361280064037e-103,"Peds_Ctrl","SRSF11"
"CTSC",9.7534187472316e-108,2.66444805121329,0.149,0.025,3.31752785268336e-103,"Peds_Ctrl","CTSC"
"AC105052.4",1.11721653082159e-107,1.7752307691368,0.249,0.078,3.80010030793656e-103,"Peds_Ctrl","AC105052.4"
"SQSTM1",4.02818869646633e-107,1.26553608452808,0.398,0.182,1.37014810321606e-102,"Peds_Ctrl","SQSTM1"
"WSB1",1.27400659729629e-106,0.72793714674528,0.872,0.708,4.33340604004359e-102,"Peds_Ctrl","WSB1"
"PPM1L",1.42142926205104e-106,1.95550718572328,0.221,0.063,4.8348494919404e-102,"Peds_Ctrl","PPM1L"
"TBC1D16",1.59328790369127e-106,1.10794639566632,0.407,0.188,5.41940947561549e-102,"Peds_Ctrl","TBC1D16"
"IGFBP6",2.02313250890422e-106,3.05687910525115,0.158,0.03,6.88148291578682e-102,"Peds_Ctrl","IGFBP6"
"TNFRSF19",3.53259666684501e-106,1.01441415180722,0.591,0.365,1.20157743026066e-101,"Peds_Ctrl","TNFRSF19"
