"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PKD1L1",0,2.36528143864811,0.722,0.237,0,"EC1","PKD1L1"
"BTNL9",0,1.45799365056967,0.855,0.394,0,"EC1","BTNL9"
"RGCC",0,1.91037261954633,0.695,0.247,0,"EC1","RGCC"
"LPL",0,2.78697477401864,0.564,0.133,0,"EC1","LPL"
"LNX1",0,1.54837985689879,0.741,0.357,0,"EC1","LNX1"
"SLC9C1",0,1.89081651001965,0.579,0.203,0,"EC1","SLC9C1"
"ITGA6",0,1.76917100049497,0.747,0.384,0,"EC1","ITGA6"
"CA4",0,4.30528616382832,0.391,0.031,0,"EC1","CA4"
"MGLL",0,1.71949544946709,0.695,0.335,0,"EC1","MGLL"
"CD36",0,1.20498955452997,0.824,0.473,0,"EC1","CD36"
"MCF2L",0,1.27096787548605,0.786,0.445,0,"EC1","MCF2L"
"KLHL5",0,1.69540404394886,0.647,0.325,0,"EC1","KLHL5"
"ABLIM3",0,1.85155051806568,0.843,0.541,0,"EC1","ABLIM3"
"KIAA1217",0,1.37221879553165,0.873,0.634,0,"EC1","KIAA1217"
"EPB41L2",0,1.73837747909749,0.837,0.61,0,"EC1","EPB41L2"
"FOXN3",0,1.23153712315868,0.855,0.695,0,"EC1","FOXN3"
"PTPRM",0,0.854633302235405,0.961,0.908,0,"EC1","PTPRM"
"PRAG1",1.23119353447299e-296,2.20215703295927,0.511,0.194,4.18778168815644e-292,"EC1","PRAG1"
"NEURL1B",4.12426878145305e-287,1.77681727275678,0.547,0.217,1.40282878332344e-282,"EC1","NEURL1B"
"RASAL2",1.43680655494895e-280,0.911633137274865,0.895,0.728,4.88715381600337e-276,"EC1","RASAL2"
"ADGRF5",1.35373395286068e-268,1.0217996886942,0.816,0.584,4.60459066726031e-264,"EC1","ADGRF5"
"CCDC85A",1.01028804940581e-264,1.1886341704252,0.739,0.44,3.43639377124891e-260,"EC1","CCDC85A"
"CLIC5",8.08864741003705e-264,1.74845928771627,0.545,0.227,2.75127253005e-259,"EC1","CLIC5"
"F8",4.30946806509913e-257,1.11855316183505,0.772,0.51,1.46582246766282e-252,"EC1","F8"
"AC012613.1",2.94620168258757e-251,2.11747232720253,0.457,0.161,1.00212104031534e-246,"EC1","AC012613.1"
"TBCD",8.14557836950697e-243,1.20138976441041,0.691,0.393,2.7706370266041e-238,"EC1","TBCD"
"AC079921.1",3.36479526656965e-232,1.84184752388346,0.451,0.16,1.144501461971e-227,"EC1","AC079921.1"
"DTNA",6.16615370956181e-229,2.38404690853573,0.374,0.109,2.09735552277036e-224,"EC1","DTNA"
"CD300LG",4.39399129998709e-225,2.84813205884828,0.274,0.041,1.49457220077761e-220,"EC1","CD300LG"
"SEC14L1",4.99749857767176e-225,0.94089543928873,0.825,0.615,1.69984916620927e-220,"EC1","SEC14L1"
"ITGA1",3.63279941137458e-223,1.4487674255601,0.669,0.445,1.23566039178495e-218,"EC1","ITGA1"
"AQP1",1.30922134509813e-221,1.73394587523573,0.493,0.213,4.45318548321679e-217,"EC1","AQP1"
"RAPGEF1",2.91224697313692e-220,0.96673834788103,0.809,0.611,9.90571685442794e-216,"EC1","RAPGEF1"
"ABLIM1",7.64752837959541e-216,0.970644245712074,0.867,0.805,2.60123030303558e-211,"EC1","ABLIM1"
"FLT1",1.66088547392242e-213,0.839570851542767,0.903,0.746,5.64933585099971e-209,"EC1","FLT1"
"RASGRF2",1.51755146340469e-210,1.00945774466155,0.753,0.51,5.1617995476247e-206,"EC1","RASGRF2"
"SPAAR",2.16703726355845e-196,1.66861810748351,0.469,0.209,7.37096054826771e-192,"EC1","SPAAR"
"CLDN5",6.89830575213953e-196,1.70306934105408,0.42,0.157,2.34638971853274e-191,"EC1","CLDN5"
"CTNNBIP1",4.06425930813194e-189,1.73573568474713,0.422,0.17,1.382417161068e-184,"EC1","CTNNBIP1"
"CD200",9.06539235198408e-189,1.766325983385,0.409,0.151,3.08350255460386e-184,"EC1","CD200"
"RPS6KA2",8.73200286753734e-185,0.970918576977288,0.762,0.565,2.97010345536415e-180,"EC1","RPS6KA2"
"SPRED2",8.98363591584003e-185,1.37609255067095,0.533,0.276,3.05569392041383e-180,"EC1","SPRED2"
"CHSY3",1.03653957359559e-183,1.51321255044127,0.519,0.263,3.52568570562805e-179,"EC1","CHSY3"
"NRP1",2.50769071553497e-181,0.984330561313131,0.699,0.458,8.52965919982063e-177,"EC1","NRP1"
"ANKS1A",2.65294756021356e-174,1.15470154820607,0.598,0.362,9.02373583131039e-170,"EC1","ANKS1A"
"DGKH",1.03465163515654e-171,1.10518599350828,0.641,0.415,3.51926407182145e-167,"EC1","DGKH"
"AL583785.1",1.73232303497166e-168,2.17431307631256,0.351,0.128,5.8923235711526e-164,"EC1","AL583785.1"
"CMTM8",1.44507364130677e-167,1.20966754971848,0.591,0.344,4.91527348354086e-163,"EC1","CMTM8"
"NCALD",1.90930132754707e-167,1.08614824411005,0.605,0.35,6.49429753551861e-163,"EC1","NCALD"
"TNNT3",2.73238766261717e-165,1.97204370124857,0.285,0.075,9.29394339562603e-161,"EC1","TNNT3"
"LNX1-AS1",1.85811782053219e-164,1.71844797669424,0.357,0.128,6.32020195475818e-160,"EC1","LNX1-AS1"
"CASC15",7.29279530498287e-158,1.05002647916354,0.573,0.316,2.48057139503687e-153,"EC1","CASC15"
"KCNQ1OT1",7.98923855898823e-158,1.66027582406038,0.423,0.195,2.71745960345426e-153,"EC1","KCNQ1OT1"
"AUTS2",8.6358244946718e-157,0.813734017818117,0.829,0.703,2.93738934361767e-152,"EC1","AUTS2"
"OSBPL1A",2.42477910288524e-156,1.27414944440742,0.509,0.272,8.24764364055384e-152,"EC1","OSBPL1A"
"TMEM163",2.65765664269088e-156,3.28016685223986,0.191,0.026,9.03975330444875e-152,"EC1","TMEM163"
"AFDN",8.75318966419675e-156,0.802279801429501,0.787,0.636,2.97730993237988e-151,"EC1","AFDN"
"AL139807.1",1.46138908518166e-154,0.988068766008569,0.621,0.385,4.9707688343369e-150,"EC1","AL139807.1"
"AC026353.1",7.14331385356491e-153,3.41198202267453,0.18,0.021,2.42972677415157e-148,"EC1","AC026353.1"
"CORO2B",1.58348113781858e-151,2.2897267434495,0.263,0.073,5.38605274217612e-147,"EC1","CORO2B"
"TCF4",5.28535767131421e-151,0.656245602476732,0.886,0.838,1.79776155832082e-146,"EC1","TCF4"
"KCNB1",1.26462279295387e-148,2.19692237672914,0.254,0.066,4.30148796795331e-144,"EC1","KCNB1"
"AC112487.1",3.5078547489081e-148,1.92317506937272,0.271,0.075,1.1931617142936e-143,"EC1","AC112487.1"
"TCIM",4.44443684853532e-147,1.53976613457241,0.356,0.139,1.5117307496608e-142,"EC1","TCIM"
"FMO2",1.94233484205337e-145,1.94501405352633,0.31,0.108,6.60665773176033e-141,"EC1","FMO2"
"KALRN",8.49847812990513e-142,0.585926647684939,0.801,0.581,2.89067235110593e-137,"EC1","KALRN"
"PTPRT",6.11819393246875e-140,3.19914401908797,0.198,0.038,2.08104248418992e-135,"EC1","PTPRT"
"GFOD1",5.33346354968306e-137,0.759378850591659,0.708,0.478,1.8141242917892e-132,"EC1","GFOD1"
"APOLD1",8.95406963666044e-137,1.13841609450804,0.555,0.349,3.04563724621368e-132,"EC1","APOLD1"
"PPFIBP1",1.10549332768264e-135,0.773944692838114,0.666,0.472,3.76022500477974e-131,"EC1","PPFIBP1"
"ARHGEF7",1.53126185690996e-135,1.26231711957155,0.552,0.366,5.20843408009354e-131,"EC1","ARHGEF7"
"TACC1",1.52228899042839e-134,0.603381069335301,0.937,0.907,5.17791377204312e-130,"EC1","TACC1"
"CA8",3.06322898283303e-132,1.08987927461534,0.512,0.282,1.04192670622083e-127,"EC1","CA8"
"ESYT2",1.81210188235774e-130,0.937301918556007,0.684,0.511,6.16368334265161e-126,"EC1","ESYT2"
"ADGRL2",3.26957316186479e-129,1.19538786877415,0.514,0.306,1.11211261527669e-124,"EC1","ADGRL2"
"LSS",1.17039213803361e-128,1.75966721166252,0.304,0.114,3.98097181830751e-124,"EC1","LSS"
"WNK1",8.98771038868543e-128,0.773778266707964,0.785,0.673,3.05707981160746e-123,"EC1","WNK1"
"EEPD1",1.65644199599131e-124,1.09088914451392,0.513,0.305,5.63422180516483e-120,"EC1","EEPD1"
"TIMP3",2.15657173019925e-124,0.90459357898259,0.768,0.638,7.33536308309973e-120,"EC1","TIMP3"
"NAV3",5.21761748147945e-124,1.28915780773312,0.46,0.249,1.77472041015042e-119,"EC1","NAV3"
"NOTCH4",9.89971585854706e-123,0.757867350716308,0.646,0.424,3.3672893521262e-118,"EC1","NOTCH4"
"PITPNM2",1.37446330727191e-122,1.36296919969613,0.378,0.178,4.67509949335469e-118,"EC1","PITPNM2"
"SYN3",1.59468497922852e-122,1.24644228335871,0.455,0.246,5.4241614883479e-118,"EC1","SYN3"
"NAV1",2.06946653331439e-115,1.02626647800732,0.523,0.322,7.03908346641558e-111,"EC1","NAV1"
"FABP4",9.60825466457748e-115,1.13792600337027,0.443,0.237,3.26815174160938e-110,"EC1","FABP4"
"EPB41L4A",1.95905008539811e-112,0.787137286150781,0.736,0.607,6.66351296047314e-108,"EC1","EPB41L4A"
"GYPC",4.14910045256807e-107,1.30035789973341,0.348,0.163,1.4112750279365e-102,"EC1","GYPC"
"AC078883.1",1.32852857102209e-105,1.84046860713584,0.251,0.09,4.51885708147453e-101,"EC1","AC078883.1"
"FRMD4A",1.54836442946565e-105,0.661379835660109,0.678,0.469,5.26660677038447e-101,"EC1","FRMD4A"
"ITGB5",5.36987152188937e-105,1.81280490088956,0.239,0.083,1.82650809945545e-100,"EC1","ITGB5"
"NEDD9",4.79190620694857e-103,0.652884966994121,0.749,0.613,1.62991897723149e-98,"EC1","NEDD9"
"UACA",1.19060788994269e-102,0.679132934507465,0.711,0.585,4.04973367685108e-98,"EC1","UACA"
"DENND2A",3.14210404093469e-101,1.18625319607851,0.374,0.189,1.06875526848352e-96,"EC1","DENND2A"
"PLEKHG1",8.51448233672795e-101,0.590995199733497,0.788,0.651,2.89611602201464e-96,"EC1","PLEKHG1"
"CCNY",4.14146063140934e-100,0.670683303203739,0.746,0.622,1.40867641916757e-95,"EC1","CCNY"
"C7orf69",6.30292311863903e-99,2.98188307702245,0.143,0.026,2.14387626957388e-94,"EC1","C7orf69"
"RNF144A",3.49158664967453e-98,1.25403571475979,0.347,0.17,1.18762828302029e-93,"EC1","RNF144A"
"ANO2",8.66123297751194e-98,0.493170572034056,0.848,0.709,2.94603178497091e-93,"EC1","ANO2"
"AC022126.1",2.65217667389407e-97,1.87874140660387,0.215,0.071,9.02111373858328e-93,"EC1","AC022126.1"
"PHACTR2",1.2834133541728e-96,0.917895762291126,0.609,0.458,4.36540218288337e-92,"EC1","PHACTR2"
"PROM1",6.84313785373268e-96,3.02564844666046,0.128,0.02,2.32762490956863e-91,"EC1","PROM1"
"CDK6",1.50024631358016e-95,1.05402807645953,0.442,0.26,5.10293781101157e-91,"EC1","CDK6"
"TMTC2",4.03143014077366e-95,0.802601592462833,0.529,0.337,1.37125064808275e-90,"EC1","TMTC2"
"PEAK1",1.35199889363849e-94,0.588351735751435,0.773,0.65,4.59868903682197e-90,"EC1","PEAK1"
"PLXDC2",1.65392365051351e-94,0.513519380703664,0.871,0.814,5.62565590485664e-90,"EC1","PLXDC2"
"DIPK2B",1.74128161510578e-94,0.883763414331266,0.44,0.241,5.92279528562081e-90,"EC1","DIPK2B"
"LARGE1",1.05951726971446e-92,1.00546285410065,0.511,0.346,3.60384204120676e-88,"EC1","LARGE1"
"FABP5",2.2274391905272e-92,0.952229400695299,0.452,0.265,7.57641166265921e-88,"EC1","FABP5"
"AC002070.1",3.46352389281027e-92,0.943760026407106,0.44,0.254,1.17808301690048e-87,"EC1","AC002070.1"
"FGD4",1.9448382007411e-91,0.623449763182155,0.688,0.52,6.61517265600078e-87,"EC1","FGD4"
"SYCP2L",6.32947568086473e-91,1.57667511676348,0.24,0.092,2.15290785808933e-86,"EC1","SYCP2L"
"STARD13-AS",1.15201145593931e-90,0.969674586787026,0.443,0.26,3.91845176623198e-86,"EC1","STARD13-AS"
"TSPAN13",8.79346445517566e-90,1.95028292782517,0.183,0.055,2.99100899978345e-85,"EC1","TSPAN13"
"ZNF160",6.57709176008399e-89,1.08521576301916,0.409,0.242,2.23713199127497e-84,"EC1","ZNF160"
"SV2B",3.59649183698316e-88,1.839731888619,0.185,0.056,1.22331073343145e-83,"EC1","SV2B"
"PIK3R3",1.08895715198289e-87,0.387520321549715,0.862,0.697,3.7039788567546e-83,"EC1","PIK3R3"
"SGK1",4.79232830810308e-86,1.03056318520085,0.404,0.23,1.63006255071818e-81,"EC1","SGK1"
"MCC",5.46172362846029e-86,0.724894324530679,0.605,0.434,1.85775067498448e-81,"EC1","MCC"
"ARHGAP42",2.10963187519456e-85,1.76572902065422,0.222,0.086,7.17570186028677e-81,"EC1","ARHGAP42"
"CDKN1C",2.65689931464662e-84,1.56193185404705,0.239,0.097,9.03717732883901e-80,"EC1","CDKN1C"
"IPO9-AS1",5.75767489175074e-83,1.17474694071898,0.317,0.158,1.9584155376801e-78,"EC1","IPO9-AS1"
"H19",1.21230115817753e-82,1.4166467606521,0.232,0.092,4.12352115942505e-78,"EC1","H19"
"XAF1",1.63068912478394e-82,0.742676056040519,0.534,0.351,5.5466259890401e-78,"EC1","XAF1"
"C1orf54",4.30683156569878e-82,1.55056133748563,0.215,0.081,1.46492568875678e-77,"EC1","C1orf54"
"ZNF385D",4.31988767929155e-82,0.642091648444646,0.506,0.315,1.46936659523423e-77,"EC1","ZNF385D"
"LRMDA",4.94420481840417e-82,0.55057666828837,0.852,0.809,1.68172182693199e-77,"EC1","LRMDA"
"WDR60",6.86482467472666e-82,0.96642515247085,0.485,0.324,2.33500146486153e-77,"EC1","WDR60"
"PLCB1",6.95414878954591e-82,0.379660289510477,0.842,0.689,2.36538416927615e-77,"EC1","PLCB1"
"NLGN4Y",2.5970942519578e-81,1.64175086997157,0.227,0.091,8.83375638860925e-77,"EC1","NLGN4Y"
"RFTN1",3.38018162187331e-81,0.449021817667441,0.696,0.496,1.14973497686399e-76,"EC1","RFTN1"
"LINC02006",3.41462046231781e-81,2.1054726605588,0.18,0.059,1.16144900405278e-76,"EC1","LINC02006"
"PXDN",5.58335062143474e-81,1.01576484103237,0.374,0.21,1.89912088037481e-76,"EC1","PXDN"
"ATOH8",1.10711585826965e-80,1.24149192135777,0.32,0.167,3.7657438803184e-76,"EC1","ATOH8"
"CYYR1",2.72706071439635e-79,0.726962271213028,0.593,0.422,9.27582431394776e-75,"EC1","CYYR1"
"RIN3",3.11431277096591e-79,0.947576367248929,0.419,0.253,1.05930234591634e-74,"EC1","RIN3"
"C1orf21",9.05904905983642e-79,0.863450618100869,0.561,0.413,3.08134494721276e-74,"EC1","C1orf21"
"CD82",1.69993930340881e-78,1.87293673732366,0.177,0.058,5.78217354661473e-74,"EC1","CD82"
"NAV2",3.2161505715966e-78,0.733963817633179,0.619,0.466,1.09394145542287e-73,"EC1","NAV2"
"PPARG",2.84327053289806e-77,0.582939246233879,0.61,0.447,9.67110039059946e-73,"EC1","PPARG"
"RNF157",4.10009447271291e-77,2.67938035418293,0.112,0.02,1.39460613394857e-72,"EC1","RNF157"
"LHFPL6",8.18491572818399e-77,0.578310860112125,0.767,0.677,2.7840172357845e-72,"EC1","LHFPL6"
"CDC42EP4",9.9881631323156e-77,1.31531084918649,0.272,0.13,3.39737380782583e-72,"EC1","CDC42EP4"
"FAM49A",1.51692604099854e-76,1.93479642233756,0.165,0.052,5.15967223585242e-72,"EC1","FAM49A"
"MBNL2",1.69511629809714e-76,0.758028888476891,0.616,0.484,5.76576857634762e-72,"EC1","MBNL2"
"TMCC3",2.75917750210171e-75,1.04956286946254,0.342,0.188,9.38506635564874e-71,"EC1","TMCC3"
"CYYR1-AS1",3.27394454002084e-75,1.14760283612451,0.36,0.202,1.11359949584269e-70,"EC1","CYYR1-AS1"
"ADGRB3",6.21530071448608e-75,1.80100353268336,0.207,0.082,2.11407238502529e-70,"EC1","ADGRB3"
"P2RY8",7.3819540248983e-75,1.38256200089548,0.211,0.082,2.51089784202891e-70,"EC1","P2RY8"
"HECW2",1.60335975584074e-74,0.719820870858942,0.527,0.356,5.45366787351669e-70,"EC1","HECW2"
"SHANK3",3.57316919579685e-74,0.666239152012063,0.654,0.523,1.21537777025834e-69,"EC1","SHANK3"
"AL157871.4",4.11791308763778e-74,1.2678434942727,0.225,0.093,1.40066695762912e-69,"EC1","AL157871.4"
"WARS",4.96310451324567e-74,1.03389549500175,0.416,0.262,1.68815036913538e-69,"EC1","WARS"
"DOCK1",6.21393553601109e-74,0.563219674629396,0.729,0.648,2.11360803321881e-69,"EC1","DOCK1"
"AC025180.1",6.95145104482528e-74,2.03883969406959,0.154,0.046,2.36446655838687e-69,"EC1","AC025180.1"
"PITPNC1",1.48443585269003e-73,0.36661513544098,0.895,0.801,5.04916010933986e-69,"EC1","PITPNC1"
"GPIHBP1",4.40848462003545e-73,1.62385811650038,0.174,0.059,1.49950195865886e-68,"EC1","GPIHBP1"
"EPN2",8.1530289445736e-73,0.953448455183553,0.446,0.297,2.77317126520727e-68,"EC1","EPN2"
"TCF15",2.59768601041275e-72,2.02713985160845,0.143,0.04,8.83576919581793e-68,"EC1","TCF15"
"GNAI1",4.07291749125154e-72,1.32387656792439,0.277,0.139,1.3853621554743e-67,"EC1","GNAI1"
"KANK3",8.49410944311099e-72,0.870961117049362,0.419,0.259,2.88918638597977e-67,"EC1","KANK3"
"JARID2",2.39096593435193e-71,0.854095355686514,0.536,0.395,8.13263152910464e-67,"EC1","JARID2"
"STXBP6",2.39585536896004e-71,1.44816786470925,0.265,0.13,8.1492624519807e-67,"EC1","STXBP6"
"JCAD",3.06022205812841e-71,0.806643446013665,0.461,0.304,1.0409039308518e-66,"EC1","JCAD"
"FYN",1.29541113611693e-70,0.746415436442966,0.554,0.414,4.40621143838813e-66,"EC1","FYN"
"EGFR",1.31400265220645e-70,0.790594888019156,0.558,0.416,4.46944862121502e-66,"EC1","EGFR"
"KIAA1211L",1.47918995624512e-69,0.868502638678147,0.381,0.224,5.03131671717216e-65,"EC1","KIAA1211L"
"LRRC36",2.06457211236948e-69,2.89131036683467,0.096,0.015,7.02243558301355e-65,"EC1","LRRC36"
"B3GNT5",2.37113162489534e-69,1.69337106314509,0.162,0.054,8.065167108919e-65,"EC1","B3GNT5"
"ATF7IP2",3.63345376327935e-69,0.877861291543677,0.432,0.276,1.23588296304184e-64,"EC1","ATF7IP2"
"NCOA3",3.6739213726948e-69,0.574973872347426,0.716,0.609,1.24964761570841e-64,"EC1","NCOA3"
"MFSD6",1.38595830658127e-68,0.906174507739823,0.413,0.264,4.71419858400553e-64,"EC1","MFSD6"
"MCF2L2",1.46794108638013e-68,1.8357318024762,0.155,0.05,4.99305481121339e-64,"EC1","MCF2L2"
"GRB10",1.48802304935233e-68,0.658541864044261,0.726,0.619,5.06136160006702e-64,"EC1","GRB10"
"PRKCE",1.89383264829326e-68,0.830774886553362,0.558,0.433,6.44168236990469e-64,"EC1","PRKCE"
"IQSEC1",1.16693130078115e-67,1.11302948028822,0.366,0.22,3.96920012647702e-63,"EC1","IQSEC1"
"AC025048.2",1.87106478339783e-67,1.64469576916289,0.164,0.056,6.36423975424937e-63,"EC1","AC025048.2"
"B2M",4.9145285900201e-67,0.392486785947937,0.769,0.661,1.67162775460944e-62,"EC1","B2M"
"RMST",1.40329411452599e-66,2.65567252301166,0.122,0.031,4.7731646011487e-62,"EC1","RMST"
"AC104126.1",1.92721987304898e-66,1.87054166950843,0.157,0.053,6.55524567618881e-62,"EC1","AC104126.1"
"SORBS1",5.8056218569091e-66,0.615979786576642,0.67,0.544,1.97472421840906e-61,"EC1","SORBS1"
"SOX7",9.06782648037176e-66,1.41324533198599,0.218,0.097,3.08433049903365e-61,"EC1","SOX7"
"SPARCL1",1.01902688508161e-65,0.49587108498159,0.816,0.718,3.46611804691658e-61,"EC1","SPARCL1"
"HDAC9",1.58583738833585e-65,1.08790973064041,0.337,0.194,5.39406729268556e-61,"EC1","HDAC9"
"SASH1",1.8610924527514e-65,0.451262858578245,0.806,0.729,6.33031986878862e-61,"EC1","SASH1"
"LINC01010",2.04630655836121e-65,1.41428940678954,0.221,0.098,6.9603071276098e-61,"EC1","LINC01010"
"SH2D3C",3.35617289297246e-65,0.845294473699988,0.445,0.297,1.14156864781565e-60,"EC1","SH2D3C"
"STARD13",5.19703023560542e-65,0.578519889018653,0.712,0.623,1.76771786433883e-60,"EC1","STARD13"
"CTDSPL",5.5004522127559e-65,0.984699652641759,0.381,0.238,1.87092381564679e-60,"EC1","CTDSPL"
"CABP1",4.13042866519466e-64,1.93874647599676,0.13,0.037,1.40492400617931e-59,"EC1","CABP1"
"FGFR1",1.63908761542096e-63,0.898253356925842,0.419,0.279,5.57519261509286e-59,"EC1","FGFR1"
"PPP2R5A",3.82725012274187e-63,0.958664298250501,0.38,0.239,1.30180085674942e-58,"EC1","PPP2R5A"
"AC100802.1",6.99431731928864e-63,2.65802367794215,0.094,0.017,2.37904709298284e-58,"EC1","AC100802.1"
"RBP7",7.39296458697638e-63,1.54596528461839,0.215,0.097,2.51464297461415e-58,"EC1","RBP7"
"DACH1",4.05027783337834e-62,0.667064038800347,0.514,0.345,1.37766150224531e-57,"EC1","DACH1"
"SRGAP2",4.0578302316166e-62,0.733387775013237,0.515,0.383,1.38023037498207e-57,"EC1","SRGAP2"
"SYN2",4.61420140266699e-62,1.2455828207423,0.208,0.091,1.56947446510315e-57,"EC1","SYN2"
"VWF",4.52941371974858e-61,0.342919388177312,0.903,0.783,1.54063478263528e-56,"EC1","VWF"
"TPM1",3.83938057519197e-60,0.508883717348264,0.854,0.766,1.3059269088458e-55,"EC1","TPM1"
"ZBTB46",6.76529738431271e-60,0.597943950981435,0.566,0.418,2.30114825230013e-55,"EC1","ZBTB46"
"MLEC",8.51978941108412e-60,1.29167123964081,0.219,0.102,2.89792117028615e-55,"EC1","MLEC"
"STX3",2.05794339156552e-59,1.54674464644146,0.19,0.082,6.99988865207097e-55,"EC1","STX3"
"CCDC60",3.85932768428549e-58,1.26641491126607,0.2,0.088,1.31271171853287e-53,"EC1","CCDC60"
"ZBTB16",1.15955635462741e-57,0.370087965288424,0.848,0.796,3.94411498462967e-53,"EC1","ZBTB16"
"SFMBT2",6.67396800454393e-57,0.666587548885351,0.477,0.33,2.27008347706557e-52,"EC1","SFMBT2"
"LRRC8C",2.15014849084135e-55,0.810137445921835,0.433,0.304,7.31351507674778e-51,"EC1","LRRC8C"
"AC092839.1",8.87545609168475e-55,0.949304685939782,0.327,0.198,3.01889763502565e-50,"EC1","AC092839.1"
"CDH13",1.03808853208096e-54,0.626580436326477,0.564,0.424,3.53095433302018e-50,"EC1","CDH13"
"DCLK1",1.11260650544795e-54,0.928000505937249,0.309,0.18,3.78441976763067e-50,"EC1","DCLK1"
"BAIAP2L1",1.21586245175682e-54,1.20247212322068,0.207,0.098,4.13563454340565e-50,"EC1","BAIAP2L1"
"LOXHD1",3.93920631132435e-54,2.10492015636191,0.1,0.025,1.33988163473386e-49,"EC1","LOXHD1"
"AP000897.2",8.22353315294671e-54,1.35122286701939,0.162,0.065,2.79715256664329e-49,"EC1","AP000897.2"
"MT-ATP6",1.03251440914904e-53,0.590749604824675,0.636,0.529,3.51199451127954e-49,"EC1","MT-ATP6"
"GALNT15",1.25216725457311e-53,1.138147023877,0.255,0.137,4.25912169970497e-49,"EC1","GALNT15"
"AL360091.3",2.62035478655316e-53,1.41627629519689,0.179,0.078,8.91287477098192e-49,"EC1","AL360091.3"
"AGAP1",5.61234257618486e-53,0.613794202045197,0.567,0.445,1.90898220386352e-48,"EC1","AGAP1"
"LDLRAD4",6.70987560813261e-53,0.443968179115287,0.809,0.738,2.28229708935023e-48,"EC1","LDLRAD4"
"AC010261.2",2.15932033291235e-52,1.90193728447542,0.137,0.05,7.34471218036808e-48,"EC1","AC010261.2"
"RGS6",2.19765901013138e-52,0.99176414082126,0.256,0.137,7.47511735706087e-48,"EC1","RGS6"
"YES1",2.82173982137509e-51,0.731651647036037,0.479,0.356,9.59786582842524e-47,"EC1","YES1"
"STARD4-AS1",2.84336800853396e-51,1.20886134566786,0.256,0.14,9.67143194422742e-47,"EC1","STARD4-AS1"
"AC093110.1",5.11211594810322e-51,1.12862444783246,0.195,0.091,1.73883511858783e-46,"EC1","AC093110.1"
"FRYL",5.18967835046205e-51,0.535942069929408,0.764,0.711,1.76521719412616e-46,"EC1","FRYL"
"SLC35F1",3.26723566222874e-50,2.00509272079509,0.133,0.049,1.11131753815049e-45,"EC1","SLC35F1"
"F2RL3",7.23000497459353e-50,0.992685512328995,0.196,0.091,2.45921389205824e-45,"EC1","F2RL3"
"ID2",1.18182371819834e-49,1.07041806425492,0.27,0.155,4.01985519507983e-45,"EC1","ID2"
"PLAGL1",2.14139402120459e-49,1.30413703063305,0.237,0.131,7.28373762372529e-45,"EC1","PLAGL1"
"PALM2-AKAP2",1.41482618605077e-48,0.530753146223812,0.614,0.5,4.81238978923308e-44,"EC1","PALM2-AKAP2"
"PRDM1",2.81073787974114e-48,2.68465658079896,0.069,0.011,9.56044382415152e-44,"EC1","PRDM1"
"AC025165.1",7.00948836732013e-48,2.59752417689324,0.069,0.012,2.38420737326027e-43,"EC1","AC025165.1"
"SEMA6A-AS1",1.04568241683487e-47,0.840870150234183,0.348,0.222,3.55678417262214e-43,"EC1","SEMA6A-AS1"
"SH3BGRL2",1.13092794136985e-47,0.769606784093415,0.337,0.213,3.8467382997754e-43,"EC1","SH3BGRL2"
"CYP4B1",1.29927446068961e-47,1.4207201522873,0.152,0.064,4.41935215058963e-43,"EC1","CYP4B1"
"FRMD8",2.7873688235575e-47,1.32751193905038,0.181,0.086,9.48095631644849e-43,"EC1","FRMD8"
"LINC00299",2.86277365948936e-47,2.95746400916804,0.069,0.012,9.73743832538712e-43,"EC1","LINC00299"
"HIPK2",3.59504814246579e-47,0.406336269310905,0.7,0.587,1.22281967517832e-42,"EC1","HIPK2"
"BID",4.07079641610388e-47,1.57667069911382,0.143,0.058,1.38464069297357e-42,"EC1","BID"
"NPPA",4.95422088289195e-47,1.00134242559848,0.358,0.238,1.68512869110687e-42,"EC1","NPPA"
"ZDHHC14",5.87117485240717e-47,0.376509144926634,0.412,0.279,1.99702141429778e-42,"EC1","ZDHHC14"
"CERK",6.63775767565203e-47,0.884975306257726,0.307,0.191,2.25776689579628e-42,"EC1","CERK"
"COL4A1",8.52111516704454e-47,0.473124903069637,0.527,0.394,2.89837211291853e-42,"EC1","COL4A1"
"PIK3R6",8.67403894516745e-47,2.78283837837284,0.072,0.014,2.95038760680926e-42,"EC1","PIK3R6"
"STK39",1.00401477248964e-46,1.08359913504732,0.263,0.155,3.41505584714627e-42,"EC1","STK39"
"TMEM88",1.70831612205514e-46,1.06257792239859,0.226,0.121,5.81066645755835e-42,"EC1","TMEM88"
"ST6GALNAC3",1.9806588557326e-46,0.325618710788758,0.911,0.916,6.73701303188886e-42,"EC1","ST6GALNAC3"
"GALNT18",2.72235657582055e-46,0.394229032840776,0.649,0.51,9.25982365699602e-42,"EC1","GALNT18"
"PPP1R16B",9.2163402527684e-46,0.608194773292122,0.502,0.384,3.13484597357664e-41,"EC1","PPP1R16B"
"AC007193.2",2.93854058469481e-45,0.971161618530701,0.264,0.154,9.99515194478092e-41,"EC1","AC007193.2"
"TAF13",4.88496428422761e-45,1.17595221529814,0.206,0.108,1.66157175163718e-40,"EC1","TAF13"
"AC000082.1",6.97407393597618e-45,2.75186100093002,0.063,0.01,2.37216150858294e-40,"EC1","AC000082.1"
